scenario,CO2 vs. non-CO2,SLCP vs. Kyoto,Species,Sub-Sector,Year,Total Temperature Anomaly,Avoided Warming,BAU Sub-Sector/Species Attributable Warming,Striving Sub-Sector/Species Attributable Warming
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2021.0,1.6533741366483627,0.0,0.0008215050831459347,0.0008215050831459347
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2021.0,1.6533741366483627,0.0,0.0014039086659978217,0.0014039086659978217
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2021.0,1.6533741366483627,0.0,0.0008287843070440282,0.0008287843070440282
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2021.0,1.6533741366483627,0.0,0.000356446070186589,0.000356446070186589
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2021.0,1.6533741366483627,0.0,0.0005429152876985643,0.0005429152876985643
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2021.0,1.6533741366483627,0.0,0.005768192674135975,0.005768192674135975
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2021.0,1.6533741366483627,0.0,0.0032570042402897403,0.0032570042402897403
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2021.0,1.6533741366483627,0.0,0.0014040695632777656,0.0014040695632777656
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2021.0,1.6533741366483627,0.0,0.002228833086395099,0.002228833086395099
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2021.0,1.6533741366483627,0.0,1.2712953508353664e-05,1.2712953508353664e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2021.0,1.6533741366483627,0.0,7.132433814671657e-06,7.132433814671657e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2021.0,1.6533741366483627,0.0,3.0923522886805443e-06,3.0923522886805443e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2021.0,1.6533741366483627,0.0,4.9175294172254524e-06,4.9175294172254524e-06
ssp119,non-CO2,SLCP,,,2022.0,1.6614350167829586,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2022.0,1.6614350167829586,0.0,0.002337384670503262,0.002337384670503262
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2022.0,1.6614350167829586,0.0,0.001986774201399255,0.001986774201399255
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2022.0,1.6614350167829586,0.0,8.939507597438556e-05,8.939507597438556e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2022.0,1.6614350167829586,0.0,0.0008042803930310427,0.0008042803930310427
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2022.0,1.6614350167829586,0.0,0.0014321837378725721,0.0014321837378725721
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2022.0,1.6614350167829586,0.0,0.0008777441920013729,0.0008777441920013729
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2022.0,1.6614350167829586,0.0,0.00036500513711690274,0.00036500513711690274
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2022.0,1.6614350167829586,0.0,0.0005505802201843935,0.0005505802201843935
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2022.0,1.6614350167829586,0.0,0.0059768738283458855,0.0059768738283458855
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2022.0,1.6614350167829586,0.0,0.0034620877576374554,0.0034620877576374554
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2022.0,1.6614350167829586,0.0,0.0014588798659387336,0.0014588798659387336
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2022.0,1.6614350167829586,0.0,0.0023010212104761507,0.0023010212104761507
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2022.0,1.6614350167829586,0.0,1.313546877468319e-05,1.313546877468319e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2022.0,1.6614350167829586,0.0,7.557068493646568e-06,7.557068493646568e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2022.0,1.6614350167829586,0.0,3.205098639380566e-06,3.205098639380566e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2022.0,1.6614350167829586,0.0,5.063691328022202e-06,5.063691328022202e-06
ssp119,non-CO2,SLCP,,,2023.0,1.6671389679085402,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2023.0,1.6671389679085402,0.0,0.002301439928206195,0.002301439928206195
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2023.0,1.6671389679085402,0.0,0.00201750398921563,0.00201750398921563
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2023.0,1.6671389679085402,0.0,8.821234009892542e-05,8.821234009892542e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2023.0,1.6671389679085402,0.0,0.0007881892472108021,0.0007881892472108021
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2023.0,1.6671389679085402,0.0,0.001460609207261987,0.001460609207261987
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2023.0,1.6671389679085402,0.0,0.000928817925997194,0.000928817925997194
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2023.0,1.6671389679085402,0.0,0.0003736381819168244,0.0003736381819168244
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2023.0,1.6671389679085402,0.0,0.000557804065985934,0.000557804065985934
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2023.0,1.6671389679085402,0.0,0.006187386512327198,0.006187386512327198
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2023.0,1.6671389679085402,0.0,0.003674810448185628,0.003674810448185628
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2023.0,1.6671389679085402,0.0,0.0015144253160028764,0.0015144253160028764
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2023.0,1.6671389679085402,0.0,0.002372521226639668,0.002372521226639668
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2023.0,1.6671389679085402,0.0,1.3558331417140579e-05,1.3558331417140579e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2023.0,1.6671389679085402,0.0,7.999809559011695e-06,7.999809559011695e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2023.0,1.6671389679085402,0.0,3.3184101959626844e-06,3.3184101959626844e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2023.0,1.6671389679085402,0.0,5.2066131215333655e-06,5.2066131215333655e-06
ssp119,non-CO2,SLCP,,,2024.0,1.7079146428454044,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2024.0,1.7079146428454044,0.0,0.0022672031799699788,0.0022672031799699788
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2024.0,1.7079146428454044,0.0,0.0020337223596693654,0.0020337223596693654
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2024.0,1.7079146428454044,0.0,8.713549541261578e-05,8.713549541261578e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2024.0,1.7079146428454044,0.0,0.000772511655533048,0.000772511655533048
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2024.0,1.7079146428454044,0.0,0.0014891670195700257,0.0014891670195700257
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2024.0,1.7079146428454044,0.0,0.0009810597560451217,0.0009810597560451217
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2024.0,1.7079146428454044,0.0,0.00038240854931603785,0.00038240854931603785
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2024.0,1.7079146428454044,0.0,0.0005646732676560795,0.0005646732676560795
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2024.0,1.7079146428454044,0.0,0.006399314884788065,0.006399314884788065
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2024.0,1.7079146428454044,0.0,0.003892790050167516,0.003892790050167516
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2024.0,1.7079146428454044,0.0,0.0015707751103950507,0.0015707751103950507
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2024.0,1.7079146428454044,0.0,0.0024433763458020508,0.0024433763458020508
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2024.0,1.7079146428454044,0.0,1.3981114450833942e-05,1.3981114450833942e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2024.0,1.7079146428454044,0.0,8.455542740648525e-06,8.455542740648525e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2024.0,1.7079146428454044,0.0,3.4325675799529165e-06,3.4325675799529165e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2024.0,1.7079146428454044,0.0,5.346556518626144e-06,5.346556518626144e-06
ssp119,non-CO2,SLCP,,,2025.0,1.705490320346937,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2025.0,1.705490320346937,0.0,0.002233733296092444,0.002233733296092444
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2025.0,1.705490320346937,0.0,0.0020406486761936904,0.0020406486761936904
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2025.0,1.705490320346937,0.0,8.610227635874601e-05,8.610227635874601e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2025.0,1.705490320346937,0.0,0.0007569196038821335,0.0007569196038821335
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2025.0,1.705490320346937,0.0,0.001517805196631361,0.001517805196631361
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2025.0,1.705490320346937,0.0,0.0010338945388101983,0.0010338945388101983
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2025.0,1.705490320346937,0.0,0.0003913402169868352,0.0003913402169868352
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2025.0,1.705490320346937,0.0,0.0005712221329507994,0.0005712221329507994
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2025.0,1.705490320346937,0.0,0.006612712672724674,0.006612712672724674
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2025.0,1.705490320346937,0.0,0.004115086417344482,0.004115086417344482
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2025.0,1.705490320346937,0.0,0.0016280353893389776,0.0016280353893389776
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2025.0,1.705490320346937,0.0,0.0025136897796667057,0.0025136897796667057
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2025.0,1.705490320346937,0.0,1.4403581083399786e-05,1.4403581083399786e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2025.0,1.705490320346937,0.0,8.921180359777736e-06,8.921180359777736e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2025.0,1.705490320346937,0.0,3.5477222759539018e-06,3.5477222759539018e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2025.0,1.705490320346937,0.0,5.48365947716789e-06,5.48365947716789e-06
ssp119,non-CO2,SLCP,,,2026.0,1.758179017300577,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2026.0,1.758179017300577,0.0,0.0022005943019918206,0.0022005943019918206
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2026.0,1.758179017300577,0.0,0.0020409353066264124,0.0020409353066264124
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2026.0,1.758179017300577,0.0,8.508525723183169e-05,8.508525723183169e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2026.0,1.758179017300577,0.0,0.0007412735749068311,0.0007412735749068311
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2026.0,1.758179017300577,0.0,0.001546518982945999,0.001546518982945999
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2026.0,1.758179017300577,0.0,0.0010869826768256097,0.0010869826768256097
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2026.0,1.758179017300577,0.0,0.0004004546858218383,0.0004004546858218383
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2026.0,1.758179017300577,0.0,0.0005774831774880695,0.0005774831774880695
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2026.0,1.758179017300577,0.0,0.006827358304718922,0.006827358304718922
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2026.0,1.758179017300577,0.0,0.004340880283566051,0.004340880283566051
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2026.0,1.758179017300577,0.0,0.0016861989855054826,0.0016861989855054826
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2026.0,1.758179017300577,0.0,0.0025834327965126302,0.0025834327965126302
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2026.0,1.758179017300577,0.0,1.4825798529294332e-05,1.4825798529294332e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2026.0,1.758179017300577,0.0,9.394780202010011e-06,9.394780202010011e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2026.0,1.758179017300577,0.0,3.664017379501061e-06,3.664017379501061e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2026.0,1.758179017300577,0.0,5.61809675447833e-06,5.61809675447833e-06
ssp119,non-CO2,SLCP,,,2027.0,1.780289204749888,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2027.0,1.780266294449625,2.291030026291274e-05,0.002171592767261643,0.0021486824669987303
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2027.0,1.7802638797309716,2.532501891638894e-05,0.002037790403612627,0.002012465384696238
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2027.0,1.7802888966793837,3.080705042179943e-07,8.415273010253799e-05,8.384465959831999e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2027.0,1.7802818015272133,7.403222674673415e-06,0.0007276678118843805,0.000720264589209707
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2027.0,1.780288053742108,1.1510077799758989e-06,0.0015751003060551216,0.0015739492982751457
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2027.0,1.7802879664590365,1.2382908514130264e-06,0.001139760293563663,0.00113852200271225
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2027.0,1.7802890400093547,1.6474053321502424e-07,0.00040977700567235154,0.0004096122651391365
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2027.0,1.7802888438240358,3.6092585209424044e-07,0.0005834696004345385,0.0005831086745824443
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2027.0,1.7802860992305225,3.105519365442788e-06,0.00704321458244439,0.007040109063078948
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2027.0,1.7802858635244057,3.341225482289545e-06,0.004569385150263283,0.004566043924780994
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2027.0,1.780288769153189,4.355966989333382e-07,0.0017454646371231064,0.001745029040424173
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2027.0,1.780288230900029,9.738498589761946e-07,0.0026527782948913003,0.002651804445032324
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2027.0,1.7802891987630076,5.986880324826416e-09,1.5247021698527874e-05,1.5241034818203048e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2027.0,1.7802891983086098,6.441278177504728e-09,9.873413099992234e-06,9.86697182181473e-06
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2027.0,1.7802892039101348,8.39753155901235e-10,3.781701396032844e-06,3.7808616428769426e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2027.0,1.7802892028724788,1.8774091170570273e-09,5.75004097758125e-06,5.748163568464193e-06
ssp119,non-CO2,SLCP,,,2028.0,1.798281344174239,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2028.0,1.7982178836180616,6.346055617734159e-05,0.002145786794904625,0.0020823262387272834
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2028.0,1.7982114734862495,6.987068798935958e-05,0.0020318291546641554,0.001961958466674796
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2028.0,1.7982804916214608,8.525527781522158e-07,8.328173404392736e-05,8.242918126577514e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2028.0,1.798260907364163,2.0436810075796785e-05,0.0007156371482706092,0.0006952003381948124
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2028.0,1.7982770488752584,4.295298980494522e-06,0.0016034174597487905,0.001599122160768296
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2028.0,1.798276726531301,4.6176429377986494e-06,0.0011918369662482498,0.001187219323310451
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2028.0,1.7982807229829714,6.211912675357922e-07,0.00041933041011055217,0.0004187092188430164
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2028.0,1.7982800020569993,1.3421172395666758e-06,0.0005891995065043787,0.000587857389264812
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2028.0,1.798269824837494,1.1519336744925113e-05,0.007260012430584828,0.007248493093839903
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2028.0,1.7982689597128716,1.238446136730964e-05,0.004799764068680101,0.004787379607312792
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2028.0,1.7982797109704052,1.6332038337285582e-06,0.001805908880460505,0.0018042756766267765
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2028.0,1.7982777446947185,3.5994795204441488e-06,0.002721770077151575,0.002718170597631131
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2028.0,1.7982813216247422,2.254949671431916e-08,1.5666906495681587e-05,1.5644356998967268e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2028.0,1.798281319930888,2.4243350882358072e-08,1.035495549084331e-05,1.0330712139960951e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2028.0,1.7982813409773748,3.196864106769226e-09,3.901005394046919e-06,3.89780852994015e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2028.0,1.798281337127278,7.046961014722797e-09,5.879702029254474e-06,5.872655068239752e-06
ssp119,non-CO2,SLCP,,,2029.0,1.852803645652518,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2029.0,1.8526894139019585,0.00011423175055957913,0.0021218914475262807,0.0020076596969667015
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2029.0,1.85267843162082,0.00012521403169807321,0.0020232209597914608,0.0018980069280933876
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2029.0,1.8528021125800653,1.5330724527640172e-06,8.244460119155583e-05,8.091152873879182e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2029.0,1.85276699790436,3.664774815814731e-05,0.0007045206842222207,0.0006678729360640734
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2029.0,1.8527937703250072,9.8753275108443e-06,0.0016314142151843125,0.0016215388876734682
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2029.0,1.8527930374906099,1.0608161908232105e-05,0.001242987570722054,0.0012323794088138218
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2029.0,1.8528022017853651,1.4438671529504177e-06,0.0004291325641474497,0.0004276886969944993
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2029.0,1.8528005716579137,3.073994604418928e-06,0.0005946922668964572,0.0005916182722920382
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2029.0,1.852777284572916,2.6361079602077453e-05,0.007477530695529699,0.007451169615927622
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2029.0,1.8527753270951772,2.83185573408673e-05,0.005031413618928227,0.005003095061587359
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2029.0,1.8527998658416942,3.7798108238895622e-06,0.001867555254826403,0.0018637754440025134
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2029.0,1.8527954396916788,8.20596083928038e-06,0.0027904086317267485,0.002782202670887468
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2029.0,1.8528035933162388,5.2336279310338796e-08,1.6085452248182364e-05,1.6033115968872025e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2029.0,1.8528035894281574,5.622436072272308e-08,1.0838119382849953e-05,1.078189502212723e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2029.0,1.852803638153582,7.498936138716772e-09,4.022148911708712e-06,4.014649975569995e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2029.0,1.8528036293603094,1.6292208693258203e-08,6.00729949162826e-06,5.991007282935001e-06
ssp119,non-CO2,SLCP,,,2030.0,1.8568295036284144,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2030.0,1.856658116279507,0.00017138734890731477,0.0020992356593476647,0.0019278483104403499
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2030.0,1.8566425273250498,0.00018697630336461657,0.0020122077259610016,0.001825231422596385
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2030.0,1.8568272059619193,2.2976664950657977e-06,8.162681371981506e-05,7.932914722474926e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2030.0,1.8567747418655625,5.4761762851907037e-05,0.0006939816827502554,0.0006392199198983484
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2030.0,1.8568113726714808,1.8130956933593012e-05,0.001658997966529352,0.001640867009595759
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2030.0,1.8568100429943182,1.9460634096191143e-05,0.00129301526779102,0.001273554633694829
