Scenario,Region,Sector,Sub-Sector,Species,Units,Year,ems,Source,GWP20,GWP100
Striving,ASIA_STAN,off-road,TRA_OT_CNS,bc,kt,2035,0.009585626778000001,WTT,0.030674005689600006,0.0086270641002
Striving,ASIA_STAN,off-road,TRA_OT_AGR,bc,kt,2035,0.004361028399000001,WTT,0.013955290876800003,0.003924925559100001
Striving,ASIA_STAN,off-road,TRA_OT_RAI,bc,kt,2035,0.0022884604470000004,WTT,0.0073230734304000015,0.0020596144023
Striving,ASIA_STAN,off-road,TRA_OT_OTHER,bc,kt,2035,0.0014947748676315006,WTT,0.004783279576420802,0.0013452973808683506
Striving,BRAZ_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.00215892495,WTT,0.006908559840000001,0.001943032455
Striving,BRAZ_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.07236716432400002,WTT,0.23157492583680006,0.06513044789160001
Striving,BRAZ_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.013255799193,WTT,0.0424185574176,0.0119302192737
Striving,BRAZ_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.012776992817589006,WTT,0.04088637701628482,0.011499293535830105
Striving,CANA_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.043955711982000004,WTT,0.14065827834240002,0.039560140783800005
Striving,CANA_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.05177102030100001,WTT,0.16566726496320006,0.046593918270900016
Striving,CANA_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.02245281948,WTT,0.071849022336,0.020207537532
Striving,CANA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.01764215178166351,WTT,0.05645488570132324,0.01587793660349716
Striving,CEAM_REST,off-road,TRA_OT_CNS,bc,kt,2035,0.006174525357000001,WTT,0.019758481142400006,0.005557072821300002
Striving,CEAM_REST,off-road,TRA_OT_AGR,bc,kt,2035,0.002806602435,WTT,0.008981127792,0.0025259421915
Striving,CEAM_REST,off-road,TRA_OT_RAI,bc,kt,2035,0.0,WTT,0.0,0.0
Striving,CEAM_REST,off-road,TRA_OT_OTHER,bc,kt,2035,0.001904171805900001,WTT,0.006093349778880004,0.0017137546253100009
Striving,CENT_EURO,off-road,TRA_OT_CNS,bc,kt,2035,0.008937949293,WTT,0.028601437737600002,0.0080441543637
Striving,CENT_EURO,off-road,TRA_OT_AGR,bc,kt,2035,0.022625533476,WTT,0.0724017071232,0.0203629801284
Striving,CENT_EURO,off-road,TRA_OT_RAI,bc,kt,2035,0.004663277892,WTT,0.0149224892544,0.004196950102800001
Striving,CENT_EURO,off-road,TRA_OT_OTHER,bc,kt,2035,0.0003808343611800002,WTT,0.0012186699557760008,0.0003427509250620002
Striving,CHIN_PLUS,off-road,TRA_OT_CNS,bc,kt,2035,0.382604679639,WTT,1.2243349748448003,0.34434421167510004
Striving,CHIN_PLUS,off-road,TRA_OT_AGR,bc,kt,2035,0.22742115423300002,WTT,0.7277476935456001,0.2046790388097
Striving,CHIN_PLUS,off-road,TRA_OT_RAI,bc,kt,2035,0.040933217052,WTT,0.1309862945664,0.0368398953468
Striving,CHIN_PLUS,off-road,TRA_OT_OTHER,bc,kt,2035,0.11285074207666358,WTT,0.3611223746453235,0.10156566786899722
Striving,INDI_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.18778329215100004,WTT,0.6009065348832001,0.16900496293590003
Striving,INDI_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.06636535296300002,WTT,0.21236912948160006,0.05972881766670002
Striving,INDI_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.04671913591800001,WTT,0.14950123493760004,0.04204722232620001
Striving,INDI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.017737360371958506,WTT,0.05675955319026722,0.015963624334762658
Striving,INDO_PLUS,off-road,TRA_OT_CNS,bc,kt,2035,0.033031551735000005,WTT,0.10570096555200001,0.029728396561500007
Striving,INDO_PLUS,off-road,TRA_OT_AGR,bc,kt,2035,0.022582354977000008,WTT,0.07226353592640003,0.020324119479300008
Striving,INDO_PLUS,off-road,TRA_OT_RAI,bc,kt,2035,0.0,WTT,0.0,0.0
Striving,INDO_PLUS,off-road,TRA_OT_OTHER,bc,kt,2035,0.012548492200881008,WTT,0.04015517504281922,0.011293642980792907
Striving,JAPA_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.028066024350000003,WTT,0.08981127792000002,0.025259421915000004
Striving,JAPA_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.031822553763,WTT,0.1018321720416,0.0286402983867
Striving,JAPA_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.00034542799200000003,WTT,0.0011053695744000001,0.00031088519280000003
Striving,JAPA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.008187938765370002,WTT,0.02620140404918401,0.007369144888833002
Striving,KORE_AALL,off-road,TRA_OT_CNS,bc,kt,2035,0.014637511160999999,WTT,0.0468400357152,0.013173760044899998
Striving,KORE_AALL,off-road,TRA_OT_AGR,bc,kt,2035,0.0029361379320000003,WTT,0.0093956413824,0.0026425241388000004
Striving,KORE_AALL,off-road,TRA_OT_RAI,bc,kt,2035,0.000604498986,WTT,0.0019343967552,0.0005440490874
Striving,KORE_AALL,off-road,TRA_OT_OTHER,bc,kt,2035,0.003694093303446002,WTT,0.011821098571027207,0.003324683973101402
Striving,LAME_REST,off-road,TRA_OT_CNS,bc,kt,2035,0.062824716045,WTT,0.20103909134400003,0.05654224444050001
Striving,LAME_REST,off-road,TRA_OT_AGR,bc,kt,2035,0.038169793116,WTT,0.12214333797120001,0.0343528138044
Striving,LAME_REST,off-road,TRA_OT_RAI,bc,kt,2035,0.00038860649100000004,WTT,0.0012435407712000001,0.0003497458419
Striving,LAME_REST,off-road,TRA_OT_OTHER,bc,kt,2035,0.004912763259222002,WTT,0.01572084242951041,0.004421486933299802
Striving,MEXI_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.015242010147000003,WTT,0.04877443247040001,0.013717809132300003
Striving,MEXI_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.036442653155999996,WTT,0.1166164900992,0.0327983878404
Striving,MEXI_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.00043178499000000005,WTT,0.0013817119680000001,0.00038860649100000004
Striving,MEXI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,5.712515417700003e-05,WTT,0.0001828004933664001,5.141263875930003e-05
Striving,MIDD_EAST,off-road,TRA_OT_CNS,bc,kt,2035,0.021459714003,WTT,0.0686710848096,0.0193137426027
Striving,MIDD_EAST,off-road,TRA_OT_AGR,bc,kt,2035,0.047496348900000006,WTT,0.15198831648000002,0.042746714010000006
Striving,MIDD_EAST,off-road,TRA_OT_RAI,bc,kt,2035,0.0,WTT,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_OTHER,bc,kt,2035,0.0058172448670245035,WTT,0.018615183574478413,0.005235520380322053
Striving,OCEA_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.033938300214,WTT,0.10860256068480001,0.030544470192600003
Striving,OCEA_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.033808764717,WTT,0.1081880470944,0.0304278882453
Striving,OCEA_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.017141864103,WTT,0.0548539651296,0.0154276776927
Striving,OCEA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.011977240659111007,WTT,0.03832717010915523,0.010779516593199907
Striving,RUSS_PLUS,off-road,TRA_OT_CNS,bc,kt,2035,0.08380946655900001,WTT,0.26819029298880004,0.07542851990310001
Striving,RUSS_PLUS,off-road,TRA_OT_AGR,bc,kt,2035,0.020855215017000002,WTT,0.0667366880544,0.0187696935153
Striving,RUSS_PLUS,off-road,TRA_OT_RAI,bc,kt,2035,0.026900204877,WTT,0.0860806556064,0.0242101843893
Striving,RUSS_PLUS,off-road,TRA_OT_OTHER,bc,kt,2035,0.01902267634094101,WTT,0.06087256429101123,0.01712040870684691
Striving,SAFR_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.004706456391000001,WTT,0.015060660451200004,0.004235810751900001
Striving,SAFR_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.008462985804000001,WTT,0.027081554572800006,0.007616687223600002
Striving,SAFR_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.0017271399600000002,WTT,0.0055268478720000005,0.0015544259640000002
Striving,SAFR_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.006464663281030503,WTT,0.020686922499297614,0.005818196952927453
Striving,SOEA_ASIA,off-road,TRA_OT_CNS,bc,kt,2035,0.051986912796,WTT,0.1663581209472,0.046788221516400004
Striving,SOEA_ASIA,off-road,TRA_OT_AGR,bc,kt,2035,0.07253987832000001,WTT,0.23212761062400006,0.06528589048800001
Striving,SOEA_ASIA,off-road,TRA_OT_RAI,bc,kt,2035,0.011140052742,WTT,0.0356481687744,0.0100260474678
Striving,SOEA_ASIA,off-road,TRA_OT_OTHER,bc,kt,2035,0.017975381847696013,WTT,0.05752122191262724,0.01617784366292641
Striving,SOUA_REST,off-road,TRA_OT_CNS,bc,kt,2035,0.008808413796000001,WTT,0.028186924147200004,0.007927572416400002
Striving,SOUA_REST,off-road,TRA_OT_AGR,bc,kt,2035,0.009326555784,WTT,0.0298449785088,0.008393900205600002
Striving,SOUA_REST,off-road,TRA_OT_RAI,bc,kt,2035,0.009499269780000002,WTT,0.030397663296000004,0.008549342802000003
Striving,SOUA_REST,off-road,TRA_OT_OTHER,bc,kt,2035,0.001961296960077001,WTT,0.006276150272246403,0.001765167264069301
Striving,TURK_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.0008635699800000001,WTT,0.0027634239360000003,0.0007772129820000001
Striving,TURK_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.013558048686000001,WTT,0.04338575579520001,0.012202243817400002
Striving,TURK_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.00017271399600000002,WTT,0.0005526847872000001,0.00015544259640000002
Striving,TURK_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.003160925197794002,WTT,0.010114960632940805,0.0028448326780146018
Striving,UKRA_PLUS,off-road,TRA_OT_CNS,bc,kt,2035,0.0013817119680000001,WTT,0.004421478297600001,0.0012435407712000001
Striving,UKRA_PLUS,off-road,TRA_OT_AGR,bc,kt,2035,0.021805141995000003,WTT,0.069776454384,0.019624627795500005
Striving,UKRA_PLUS,off-road,TRA_OT_RAI,bc,kt,2035,4.3178499000000045e-05,WTT,0.00013817119680000015,3.886064910000004e-05
Striving,UKRA_PLUS,off-road,TRA_OT_OTHER,bc,kt,2035,0.0002475423347670001,WTT,0.0007921354712544003,0.0002227881012903001
Striving,USAM_WHOL,off-road,TRA_OT_CNS,bc,kt,2035,0.058463687646,WTT,0.1870838004672,0.0526173188814
Striving,USAM_WHOL,off-road,TRA_OT_AGR,bc,kt,2035,0.11917265724000002,WTT,0.38135250316800007,0.10725539151600003
Striving,USAM_WHOL,off-road,TRA_OT_RAI,bc,kt,2035,0.08441396554500001,WTT,0.270124689744,0.0759725689905
Striving,USAM_WHOL,off-road,TRA_OT_OTHER,bc,kt,2035,0.1719657557908291,WTT,0.5502904185306532,0.15476918021174618
Striving,WEST_EURO,off-road,TRA_OT_CNS,bc,kt,2035,0.05354133876000001,WTT,0.17133228403200002,0.04818720488400001
Striving,WEST_EURO,off-road,TRA_OT_AGR,bc,kt,2035,0.055872977706000006,WTT,0.1787935286592,0.05028567993540001
Striving,WEST_EURO,off-road,TRA_OT_RAI,bc,kt,2035,0.009067484790000002,WTT,0.029015951328000007,0.008160736311000002
Striving,WEST_EURO,off-road,TRA_OT_OTHER,bc,kt,2035,0.021793246318525514,WTT,0.06973838821928165,0.019613921686672964
Striving,AFRI_EAST,off-road,TRA_OT_CNS,bc,kt,2005,0.005109455715000001,WTT,0.016350258288000002,0.0045985101435
Striving,AFRI_EAST,off-road,TRA_OT_AGR,bc,kt,2005,0.0057571332,WTT,0.01842282624,0.00518141988
Striving,AFRI_EAST,off-road,TRA_OT_RAI,bc,kt,2005,0.00071964165,WTT,0.00230285328,0.000647677485
Striving,AFRI_EAST,off-road,TRA_OT_OTHER,bc,kt,2005,0.002427819052522501,WTT,0.007769020968072003,0.002185037147270251
Striving,AFRI_NORT,off-road,TRA_OT_CNS,bc,kt,2005,0.030081020970000004,WTT,0.09625926710400001,0.027072918873000004
Striving,AFRI_NORT,off-road,TRA_OT_AGR,bc,kt,2005,0.047136528075,WTT,0.15083688984,0.04242287526750001
Striving,AFRI_NORT,off-road,TRA_OT_RAI,bc,kt,2005,0.00028785666000000004,WTT,0.0009211413120000002,0.00025907099400000006
Striving,AFRI_NORT,off-road,TRA_OT_OTHER,bc,kt,2005,0.0017494578466706258,WTT,0.0055982651093460034,0.0015745120620035634
Striving,AFRI_WEST,off-road,TRA_OT_CNS,bc,kt,2005,0.007988022315000003,WTT,0.02556167140800001,0.0071892200835000026
Striving,AFRI_WEST,off-road,TRA_OT_AGR,bc,kt,2005,0.006404810685000001,WTT,0.020495394192000003,0.005764329616500001
Striving,AFRI_WEST,off-road,TRA_OT_RAI,bc,kt,2005,0.0030224949300000003,WTT,0.009671983776,0.0027202454370000005
Striving,AFRI_WEST,off-road,TRA_OT_OTHER,bc,kt,2005,0.005938635819650627,WTT,0.01900363462288201,0.005344772237685564
Striving,ASIA_STAN,off-road,TRA_OT_CNS,bc,kt,2005,0.011082481410000001,WTT,0.035463940512000004,0.009974233269000002
Striving,ASIA_STAN,off-road,TRA_OT_AGR,bc,kt,2005,0.01079462475,WTT,0.03454279920000001,0.009715162275000001
Striving,ASIA_STAN,off-road,TRA_OT_RAI,bc,kt,2005,0.006836595675000001,WTT,0.021877106160000003,0.006152936107500001
Striving,ASIA_STAN,off-road,TRA_OT_OTHER,bc,kt,2005,0.00048794402526187514,WTT,0.0015614208808380004,0.0004391496227356876
Striving,BRAZ_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.00359820825,WTT,0.0115142664,0.003238387425
Striving,BRAZ_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.08427003721500002,WTT,0.2696641190880001,0.07584303349350002
Striving,BRAZ_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.012521764710000001,WTT,0.040069647072,0.011269588239000001
Striving,BRAZ_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.008866299971221878,WTT,0.028372159907910012,0.00797966997409969
Striving,CANA_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.021517285335000007,WTT,0.06885531307200003,0.019365556801500008
Striving,CANA_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.042746714010000006,WTT,0.13678948483200004,0.03847204260900001
Striving,CANA_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.042602785680000005,WTT,0.13632891417600002,0.038342507112000004
Striving,CANA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.0072834571575675034,WTT,0.02330706290421601,0.0065551114418107535
Striving,CEAM_REST,off-road,TRA_OT_CNS,bc,kt,2005,0.01626390129,WTT,0.052044484128,0.014637511161
Striving,CEAM_REST,off-road,TRA_OT_AGR,bc,kt,2005,0.010218911430000002,WTT,0.032700516576000004,0.009197020287
Striving,CEAM_REST,off-road,TRA_OT_RAI,bc,kt,2005,0.0,WTT,0.0,0.0
Striving,CEAM_REST,off-road,TRA_OT_OTHER,bc,kt,2005,0.0011663052311137506,WTT,0.003732176739564002,0.0010496747080023757
Striving,CENT_EURO,off-road,TRA_OT_CNS,bc,kt,2005,0.017055507105000003,WTT,0.05457762273600001,0.015349956394500004
Striving,CENT_EURO,off-road,TRA_OT_AGR,bc,kt,2005,0.052749732945,WTT,0.168799145424,0.047474759650500006
Striving,CENT_EURO,off-road,TRA_OT_RAI,bc,kt,2005,0.01511247465,WTT,0.048359918880000005,0.013601227185000002
Striving,CENT_EURO,off-road,TRA_OT_OTHER,bc,kt,2005,0.0008330751650812504,WTT,0.0026658405282600013,0.0007497676485731254
Striving,CHIN_PLUS,off-road,TRA_OT_CNS,bc,kt,2005,0.10211715013500001,WTT,0.32677488043200004,0.09190543512150003
Striving,CHIN_PLUS,off-road,TRA_OT_AGR,bc,kt,2005,0.23251621711500003,WTT,0.7440518947680002,0.20926459540350004
Striving,CHIN_PLUS,off-road,TRA_OT_RAI,bc,kt,2005,0.141409584225,WTT,0.45251066951999996,0.1272686258025
Striving,CHIN_PLUS,off-road,TRA_OT_OTHER,bc,kt,2005,0.018541872959951262,WTT,0.05933399347184404,0.016687685663956134
Striving,INDI_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.025187457750000003,WTT,0.0805998648,0.022668711975000005
Striving,INDI_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.11283981072000002,WTT,0.36108739430400005,0.10155582964800001
Striving,INDI_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.042746714010000006,WTT,0.13678948483200004,0.03847204260900001
Striving,INDI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.008878201045008752,WTT,0.02841024334402801,0.007990380940507876
Striving,INDO_PLUS,off-road,TRA_OT_CNS,bc,kt,2005,0.025835135235000004,WTT,0.08267243275200002,0.023251621711500005
Striving,INDO_PLUS,off-road,TRA_OT_AGR,bc,kt,2005,0.04987116634500001,WTT,0.15958773230400006,0.04488404971050001
Striving,INDO_PLUS,off-road,TRA_OT_RAI,bc,kt,2005,0.0,WTT,0.0,0.0
Striving,INDO_PLUS,off-road,TRA_OT_OTHER,bc,kt,2005,0.003010971668079376,WTT,0.009635109337854003,0.002709874501271438
Striving,JAPA_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.05404508791500001,WTT,0.17294428132800005,0.04864057912350001
Striving,JAPA_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.0019430324550000003,WTT,0.006217703856000001,0.0017487292095000003
Striving,JAPA_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.004677670725000001,WTT,0.014968546320000003,0.004209903652500001
Striving,JAPA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.012424721033497503,WTT,0.03975910730719201,0.011182248930147753
Striving,KORE_AALL,off-road,TRA_OT_CNS,bc,kt,2005,0.007268380665000001,WTT,0.023258818128000004,0.0065415425985000004
Striving,KORE_AALL,off-road,TRA_OT_AGR,bc,kt,2005,0.015616223805000003,WTT,0.04997191617600001,0.014054601424500003
Striving,KORE_AALL,off-road,TRA_OT_RAI,bc,kt,2005,0.0057571332,WTT,0.01842282624,0.00518141988
Striving,KORE_AALL,off-road,TRA_OT_OTHER,bc,kt,2005,0.004724726293389377,WTT,0.015119124138846009,0.004252253664050439
Striving,LAME_REST,off-road,TRA_OT_CNS,bc,kt,2005,0.048575811375,WTT,0.15544259640000002,0.0437182302375
Striving,LAME_REST,off-road,TRA_OT_AGR,bc,kt,2005,0.08369432389500002,WTT,0.26782183646400004,0.07532489150550002
Striving,LAME_REST,off-road,TRA_OT_RAI,bc,kt,2005,0.00129535497,WTT,0.004145135904,0.001165819473
Striving,LAME_REST,off-road,TRA_OT_OTHER,bc,kt,2005,0.003248993143816876,WTT,0.010396778060214003,0.002924093829435188
Striving,MEXI_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.009067484790000002,WTT,0.029015951328000007,0.008160736311000002
Striving,MEXI_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.039364398255,WTT,0.12596607441600002,0.0354279584295
Striving,MEXI_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.013457298855,WTT,0.04306335633600001,0.0121115689695
Striving,MEXI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,7.140644272125004e-05,WTT,0.00022850061670800012,6.426579844912505e-05
Striving,MIDD_EAST,off-road,TRA_OT_CNS,bc,kt,2005,0.10528357339500002,WTT,0.3369074348640001,0.09475521605550002
Striving,MIDD_EAST,off-road,TRA_OT_AGR,bc,kt,2005,0.08333450307000001,WTT,0.26667040982400003,0.07500105276300001
Striving,MIDD_EAST,off-road,TRA_OT_RAI,bc,kt,2005,0.0,WTT,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_OTHER,bc,kt,2005,0.0032370920700300018,WTT,0.010358694624096006,0.002913382863027002
Striving,OCEA_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.020221930365000005,WTT,0.06471017716800001,0.018199737328500002
Striving,OCEA_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.04044386073000001,WTT,0.12942035433600002,0.036399474657000004
Striving,OCEA_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.014680689660000001,WTT,0.046978206912000005,0.013212620694000001
Striving,OCEA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.007259655009993752,WTT,0.023230896031980006,0.006533689508994377
Striving,RUSS_PLUS,off-road,TRA_OT_CNS,bc,kt,2005,0.014968546320000001,WTT,0.04789934822400001,0.013471691688000002
Striving,RUSS_PLUS,off-road,TRA_OT_AGR,bc,kt,2005,0.076066122405,WTT,0.24341159169600002,0.0684595101645
Striving,RUSS_PLUS,off-road,TRA_OT_RAI,bc,kt,2005,0.048215990550000004,WTT,0.15429116976,0.043394391495000004
Striving,RUSS_PLUS,off-road,TRA_OT_OTHER,bc,kt,2005,0.020922087717326256,WTT,0.06695068069544402,0.018829878945593632
Striving,SAFR_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.009211413120000001,WTT,0.029476521984000005,0.008290271808000002
Striving,SAFR_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.014392833,WTT,0.0460570656,0.0129535497
Striving,SAFR_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.001439283300000001,WTT,0.004605706560000003,0.001295354970000001
Striving,SAFR_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.0033323006603250016,WTT,0.010663362113040005,0.0029990705942925014
Striving,SOEA_ASIA,off-road,TRA_OT_CNS,bc,kt,2005,0.06865381341,WTT,0.219692202912,0.061788432069000004
Striving,SOEA_ASIA,off-road,TRA_OT_AGR,bc,kt,2005,0.06462382017000001,WTT,0.20679622454400004,0.05816143815300001
Striving,SOEA_ASIA,off-road,TRA_OT_RAI,bc,kt,2005,0.0037421365800000004,WTT,0.011974837056000002,0.0033679229220000004
Striving,SOEA_ASIA,off-road,TRA_OT_OTHER,bc,kt,2005,0.0010472944932450004,WTT,0.0033513423783840014,0.0009425650439205005
Striving,SOUA_REST,off-road,TRA_OT_CNS,bc,kt,2005,0.0067646315100000015,WTT,0.021646820832000008,0.006088168359000002
Striving,SOUA_REST,off-road,TRA_OT_AGR,bc,kt,2005,0.0115142664,WTT,0.03684565248,0.01036283976
Striving,SOUA_REST,off-road,TRA_OT_RAI,bc,kt,2005,0.010218911430000002,WTT,0.032700516576000004,0.009197020287
Striving,SOUA_REST,off-road,TRA_OT_OTHER,bc,kt,2005,0.002784851266128751,WTT,0.008911524051612003,0.002506366139515876
Striving,TURK_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.0008635699800000001,WTT,0.0027634239360000003,0.0007772129820000001
Striving,TURK_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.05224598379000001,WTT,0.16718714812800006,0.04702138541100001
Striving,TURK_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.004821599055000001,WTT,0.015429116976000004,0.004339439149500001
Striving,TURK_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.0034394103244068763,WTT,0.011006113038102004,0.0030954692919661886
Striving,UKRA_PLUS,off-road,TRA_OT_CNS,bc,kt,2005,0.008563735635,WTT,0.027403954032,0.0077073620715
Striving,UKRA_PLUS,off-road,TRA_OT_AGR,bc,kt,2005,0.034182978375,WTT,0.1093855308,0.0307646805375
Striving,UKRA_PLUS,off-road,TRA_OT_RAI,bc,kt,2005,0.012521764710000001,WTT,0.040069647072,0.011269588239000001
Striving,UKRA_PLUS,off-road,TRA_OT_OTHER,bc,kt,2005,0.0012496127476218756,WTT,0.003998760792390002,0.0011246514728596882
Striving,USAM_WHOL,off-road,TRA_OT_CNS,bc,kt,2005,0.022021034490000004,WTT,0.07046731036800001,0.019818931041000003
Striving,USAM_WHOL,off-road,TRA_OT_AGR,bc,kt,2005,0.20495394192000002,WTT,0.6558526141440001,0.18445854772800002
Striving,USAM_WHOL,off-road,TRA_OT_RAI,bc,kt,2005,0.2662674105,WTT,0.8520557136000001,0.23964066945
Striving,USAM_WHOL,off-road,TRA_OT_OTHER,bc,kt,2005,0.2327373989761276,WTT,0.7447596767236083,0.20946365907851483
Striving,WEST_EURO,off-road,TRA_OT_CNS,bc,kt,2005,0.19343967552000002,WTT,0.619006961664,0.17409570796800003
Striving,WEST_EURO,off-road,TRA_OT_AGR,bc,kt,2005,0.25777563903000006,WTT,0.8248820448960001,0.23199807512700005
Striving,WEST_EURO,off-road,TRA_OT_RAI,bc,kt,2005,0.05476472956500001,WTT,0.17524713460800004,0.04928825660850001
Striving,WEST_EURO,off-road,TRA_OT_OTHER,bc,kt,2005,0.034441707539216264,WTT,0.11021346412549204,0.030997536785294637
Striving,AFRI_EAST,off-road,TRA_OT_CNS,bc,kt,2040,0.012723264371999998,WTT,0.04071444599039999,0.0114509379348
Striving,AFRI_EAST,off-road,TRA_OT_AGR,bc,kt,2040,0.0006332846519999999,WTT,0.0020265108864,0.0005699561868
Striving,AFRI_EAST,off-road,TRA_OT_RAI,bc,kt,2040,0.001468068966,WTT,0.004697820691199999,0.0013212620694
Striving,AFRI_EAST,off-road,TRA_OT_OTHER,bc,kt,2040,0.001491204545495438,WTT,0.004771854545585401,0.0013420840909458942
Striving,AFRI_NORT,off-road,TRA_OT_CNS,bc,kt,2040,0.014594332662,WTT,0.0467018645184,0.0131348993958
Striving,AFRI_NORT,off-road,TRA_OT_AGR,bc,kt,2040,0.025734385404,WTT,0.0823500332928,0.0231609468636
Striving,AFRI_NORT,off-road,TRA_OT_RAI,bc,kt,2040,0.001122640974,WTT,0.0035924511168000006,0.0010103768766000002
Striving,AFRI_NORT,off-road,TRA_OT_OTHER,bc,kt,2040,0.0029157630777843758,WTT,0.009330441848910003,0.002624186770005938
Striving,AFRI_WEST,off-road,TRA_OT_CNS,bc,kt,2040,0.02314367546399999,WTT,0.07405976148479997,0.02082930791759999
Striving,AFRI_WEST,off-road,TRA_OT_AGR,bc,kt,2040,0.0019574252879999998,WTT,0.0062637609216,0.0017616827591999998
Striving,AFRI_WEST,off-road,TRA_OT_RAI,bc,kt,2040,0.006534346181999999,WTT,0.020909907782399997,0.005880911563799999
Striving,AFRI_WEST,off-road,TRA_OT_OTHER,bc,kt,2040,0.0015828428136543755,WTT,0.005065097003694001,0.001424558532288938
Striving,ASIA_STAN,off-road,TRA_OT_CNS,bc,kt,2040,0.006879774174,WTT,0.0220152773568,0.006191796756600001
Striving,ASIA_STAN,off-road,TRA_OT_AGR,bc,kt,2040,0.002763423936,WTT,0.0088429565952,0.0024870815424
Striving,ASIA_STAN,off-road,TRA_OT_RAI,bc,kt,2040,0.00158321163,WTT,0.005066277216000001,0.001424890467
Striving,ASIA_STAN,off-road,TRA_OT_OTHER,bc,kt,2040,0.001407897028987313,WTT,0.0045052704927594014,0.0012671073260885817
Striving,BRAZ_WHOL,off-road,TRA_OT_CNS,bc,kt,2040,0.00158321163,WTT,0.005066277216000001,0.001424890467
Striving,BRAZ_WHOL,off-road,TRA_OT_AGR,bc,kt,2040,0.048475061544,WTT,0.15512019694079998,0.043627555389599997
Striving,BRAZ_WHOL,off-road,TRA_OT_RAI,bc,kt,2040,0.009153841788,WTT,0.0292922937216,0.008238457609199999
