Scenario,CY,RTK,MJ,Fuel (kg),CO2,CH4,N2O,nvPM_mass,nvPM_num,SO2,H2O,OC,Sulphates,NOx,CO,HC,ConERF,Stock,CO2e,EnRoute,Payload,TechEff,AvoidancePenalty,Formation,ConERFLowerBound,ConERFUpperBound,FuelEff,NOxERF,H2OERF,nvPM_massERF,SO2ERF
Historical Trends_upper,2012,,,250361000000.0,931.0091887870002,1.080307715,0.0021606154299999587,0.022346041298278288,2.2772447986509046e+17,0.30043320000000007,308.1854193266852,0.005007219999999913,0.0061143995927516615,3.84626012941294,0.9483939500697962,0.11422864725502051,0.0972215829647223,,,,,,,,0.0058804245014339755,0.0972215829647223,,0.02330666409722963,0.0025579389804114873,0.009578630602506986,-0.0020639760840000005
Historical Trends_upper,2013,,,257476999999.99997,957.4712231590001,1.111013255,0.0022220265099999574,0.022981181874799982,2.3419708302101322e+17,0.30897240000000004,316.944960325198,0.00514953999999991,0.006288188910984216,3.95558221664259,0.9753501107685337,0.1174753632126446,0.10023829455798137,,,,,,,,0.006062889590211614,0.10023829455798137,,0.02396910841449903,0.0026306431706991434,0.009850883610633012,-0.002122640388
Historical Trends_upper,2014,,,265577000000.0,987.5924258590003,1.145964755,0.002291929509999956,0.023704149647400564,2.4156471730473648e+17,0.31869240000000004,326.9157700621226,0.005311539999999907,0.006486009804419251,4.080021354720186,1.0060337675504023,0.1211710348338862,0.1042735800541697,,,,,,,,0.006306962881125601,0.1042735800541697,,0.02472315548727619,0.0027134008915156173,0.010160783746358253,-0.0021894167880000003
Historical Trends_upper,2015,,,280081000000.0,1041.5279720270003,1.2085495150000003,0.0024170990299999537,0.024998708236758448,2.5475733059499846e+17,0.33609720000000004,344.76967431204264,0.005601619999999903,0.0068402313153305755,4.302844226161845,1.0609764537188244,0.12778856831468718,0.10953514186403684,,,,,,,,0.0066252072054725835,0.10953514186403684,,0.02607336520870332,0.0028615882967899537,0.01071569628568651,-0.002308987764
Historical Trends_upper,2016,,,293627000000.0,1091.9010352090004,1.2670005050000002,0.0025340010099999515,0.02620776026733221,2.670785619539262e+17,0.3523524,361.44431489184257,0.0058725399999998975,0.007171056231685015,4.510949481025931,1.11229013455428,0.1339690087815191,0.11539773478912385,,,,,,,,0.006979804754980952,0.11539773478912385,,0.02733439257263409,0.0029999878136022936,0.01123395643859195,-0.002420660988
Historical Trends_upper,2017,,,310950993000.0,1156.3231962863313,1.3417535347950003,0.0026835070695899487,0.027754018123104806,2.8283619710920787e+17,0.37314119160000003,382.7695294704613,0.006219019859999892,0.007594148549354431,4.777095500406462,1.1779152524929823,0.14187318029962873,0.1209908899044264,,,,,,,,0.007318105422151535,0.1209908899044264,,0.028947121734419504,0.003176987094604829,0.011896759868468875,-0.0025634799862920003
Historical Trends_upper,2018,,,327120444636.0,1216.4520024932203,1.4115247186043403,0.002823049437208626,0.02919722706550626,2.9754367935888666e+17,0.39254453356320007,402.67354500292527,0.006542408892719886,0.007989044273920862,5.025504466427598,1.2391668456226175,0.1492505856752094,0.1233883469342589,,,,,,,,0.0074631150448037165,0.1233883469342589,,0.030452372064609313,0.0033421904235242795,0.012515391381629257,-0.0026967809455791846
Historical Trends_upper,2019,,,292505677500.0,1087.7312102318929,1.2621619984125003,0.0025243239968249518,0.026107676312987528,2.6605862441144346e+17,0.35100681300000003,360.06400707687555,0.005850113549999898,0.007143670920724669,4.493722764309017,1.1080424463157876,0.13345739893688827,0.12259764306080996,,,,,,,,0.007415289507623408,0.12259764306080996,,0.027230006159206423,0.002988531258738067,0.011191055451562104,-0.00241141680531
Historical Trends_upper,2020,,,158440575300.0,589.1877388291254,0.6836710824195,0.0013673421648389738,0.014141658001752553,1.4411508821149541e+17,0.19012869036000005,195.03467048458722,0.0031688115059999447,0.00386948841508725,2.4340998304753483,0.6001896583737003,0.07228942441844463,0.06940627971115759,,,,,,,,0.004198022448523261,0.06940627971115759,,0.01474958666840649,0.001618787765022074,0.006061821702451232,-0.0013061841027732005
Historical Trends_upper,2021,,,188909916700.0,702.4930732050391,0.8151462905605001,0.0016302925811209686,0.016861207617130905,1.7182952824866922e+17,0.22669190004000003,232.54133788073486,0.003778198333999934,0.004613620802510096,2.9021959516615197,0.7156107465079192,0.08619123680485222,0.08429342376514502,,,,,,,,0.005098467843278976,0.08429342376514502,,0.017586045642742,0.0019300931044100992,0.007227556645083162,-0.0015573733532748002
Historical Trends_upper,2022,,,231566994700.0,861.1205414800652,0.9992115821305001,0.0019984231642609616,0.020668577082230816,2.1062974433709587e+17,0.27788039364000006,285.0506722845802,0.004631339893999919,0.005655406145878975,3.5575305219366737,0.8772002700473499,0.1056537741640731,0.10332742269568844,,,,,,,,0.006249734776589963,0.10332742269568844,,0.0215570882105354,0.002365920579962015,0.008859585566298239,-0.0019090383043068005
Historical Trends_upper,2023,1076937632512.1694,11615863382044.725,269197297382.2647,1001.0551062646144,1.1615863382044724,0.0023231726764089,0.0240272803059941,2.448576836147176e+17,0.3230367568587177,331.37222640652345,0.0053839459476452,0.0065744259109205,4.135639464082358,1.019747836973329,0.1228228163519221,0.1143510109567864,31609.255041993387,1033.2844808044356,1.0,1.0,1.0,1.0,0.0,0.0069164939110077,0.1143510109567864,10.786013072036893,0.025060177048224268,0.0027503894791741446,0.01029929370316437,-0.0022192625196193905
Historical Trends_upper,2024,1198347322705.4666,12617657611433.275,292413849627.6542,1084.12756375446,1.2579804638598977,0.0025159609277197,0.0260129736367288,2.6514338869849568e+17,0.3495452675987923,359.64356763227585,0.0058432843129186,0.007135339473144,4.514943773822461,1.1071335265401998,0.1333860294871211,0.126991752866717,32587.616609305576,1119.0314897047167,1.0,1.0,0.9746971613205142,1.0,1.0,0.0076810662022286,0.126991752866717,10.529215839483696,0.027358596250332018,0.0029850416113478893,0.0111504611493838,-0.002401375988403703
Historical Trends_upper,2025,1291261071710.3623,13434242482574.484,311338180360.93823,1157.763017148269,1.3434242482574483,0.0026868484965148,0.0277946459237379,2.830787029503407e+17,0.3732868687920693,382.91825315825184,0.0062214478132011,0.0075971632178458,4.835505312882398,1.1802346588531616,0.1421915910652531,0.1371912733531451,33593.35484692325,1195.0376663404202,1.0,1.0,0.9621415300703624,1.0,1.0,0.0082979817917746,0.1371912733531451,10.40397079792696,0.029301059802453032,0.0031782215012134906,0.011914174975210249,-0.002564480788601516
Historical Trends_upper,2026,1331824051583.6096,13691250375575.562,317294330836.0501,1179.911957367102,1.3691250375575563,0.0027382500751151,0.0283276701575079,2.885279086187279e+17,0.3804281476366086,390.2440954424126,0.0063404691272768,0.0077424815760107,4.958206071728293,1.2031815041293312,0.1449648492159984,0.1408281776179065,34663.20785365319,1217.899700659174,1.0,0.9977,0.9526300326483196,1.0,1.0,0.0085179590879232,0.1408281776179065,10.28007442822191,0.030044573052903138,0.003239025992172024,0.01214265581301576,-0.0026135413742635013
Historical Trends_upper,2027,1373804870396.9111,13971565050015.582,323790615295.84204,1204.069476010343,1.3971565050015582,0.0027943130100031,0.0289097457769046,2.9447208212080864e+17,0.3882170339272877,398.2342050382565,0.0064702838987881,0.0079009835487815,5.090839165266252,1.2280986881591265,0.1479795576028366,0.1445736289796265,35776.01888906746,1242.8349803981162,1.0,0.99540529,0.944410301457371,1.0,1.0,0.0087445018296144,0.1445736289796265,10.169977812044737,0.030848271933180762,0.003305343901817529,0.012392162527270155,-0.002667051023080466
Historical Trends_upper,2028,1417258782318.3984,14265229578972.406,330596282247.3327,1229.377485115842,1.4265229578972407,0.0028530459157944,0.0295218999343787,3.0070935147095917e+17,0.3963768622638522,406.6047301339127,0.0066062810377308,0.0080670417800165,5.2298466791630895,1.254203696701602,0.1511423624217643,0.1484313378696006,36933.85897232697,1268.9577911056588,1.0,0.993115858,0.936657886625394,1.0,1.0,0.0089778344414094,0.1484313378696006,10.065366859563133,0.031690597029346075,0.0033748192601114756,0.01265456240687143,-0.0027231090437526647
Historical Trends_upper,2029,1462243429054.4243,14568182678552.422,337617211553.9379,1255.4859832376478,1.4568182678552422,0.0029136365357104,0.030155337077876,3.071525504473688e+17,0.4047947849029413,415.239933039717,0.0067465797483823,0.0082383580652372,5.373819934001826,1.281147815346259,0.1544103242852644,0.1524051598214733,38138.9147592776,1295.9068628975594,1.0,0.990831691,0.9290610671183154,1.0,1.0,0.0092181901243508,0.1524051598214733,9.962898371834775,0.0325630123566015,0.003446491444229651,0.012926085238431547,-0.0027809401722832068
Historical Trends_upper,2030,1508818953174.4756,14880010083789.977,344843802637.0794,1282.3592690210205,1.4880010083789976,0.0029760020167579,0.0308070151473011,3.137833202302058e+17,0.4134592909854886,424.12808841770914,0.0068909881830914,0.0084146923606027,5.522717727778333,1.3088254793143466,0.1577687672672114,0.1564991023385264,39393.49583721409,1323.645344999504,1.0,0.988552778,0.9216075989058652,1.0,1.0,0.0094658112713288,0.1564991023385264,9.862024898668736,0.03346526824871592,0.0035202631338669857,0.013205427042890615,-0.002840465329070307
Historical Trends_upper,2031,1557048117284.2969,15200389732252.342,352268591709.2084,1309.969587125507,1.5200389732252342,0.0030400779464504,0.0314755560241675,3.205918339249974e+17,0.4223614316126468,433.26004632659686,0.0070393571935441,0.0085958604485859,5.67649730563542,1.3371952501443538,0.1612118160558665,0.1607173311775883,40700.04253046873,1352.1445884766142,1.0,0.986279107,0.9142625751128408,1.0,1.0,0.0097209498471621,0.1607173311775883,9.762312136354453,0.03439710562984385,0.003596058384510754,0.0134919970897594,-0.002901623035178883
Historical Trends_upper,2032,1606996429371.93,15529191185503.363,359888555863.34564,1338.30569636668,1.5529191185503364,0.0031058382371006,0.0321608497773999,3.275761652147031e+17,0.431497582392831,442.6320869968164,0.0071916263732138,0.0087817886956527,5.8351688995451765,1.3662629831047384,0.1647399992793573,0.1650641773838544,42061.13425600199,1381.3929902299776,1.0,0.984010665,0.9069901180521268,1.0,1.0,0.0099838678140972,0.1650641773838544,9.66348829510014,0.035358586501287446,0.003673846322073576,0.013785748257082465,-0.0029643883910387488
Historical Trends_upper,2033,1658732274670.572,15866811440668.717,367712895496.3781,1367.40180995683,1.5866811440668716,0.0031733622881337,0.0328638441252393,3.3474536003737376e+17,0.4408787743770404,452.2555238276583,0.0073479795729506,0.0089727017654475,5.998947471427703,1.396074228690026,0.1683587891157099,0.1695441451885494,43479.49847142733,1411.4258649801093,1.0,0.981747441,0.8997905183711945,1.0,1.0,0.0102548376094966,0.1695441451885494,9.565625316972806,0.03635101343882083,0.0037537208477695636,0.014087086784283826,-0.003028837179970268
Historical Trends_upper,2034,1712327054402.527,16214103158756.225,375761371002.4618,1397.3314102216116,1.6214103158756226,0.0032428206317512,0.0335864073469575,3.4211802544240544e+17,0.4505286997949015,462.1546579734274,0.0075088116632483,0.0091690820100223,6.168228209429451,1.4267113705681087,0.1720781804118058,0.1741619189391635,44958.020261448386,1442.3190608458965,1.0,0.979489421,0.8926899343750582,1.0,1.0,0.010534142565013,0.1741619189391635,9.469045715927043,0.03737678111079055,0.0038358836611794476,0.014396813509273333,-0.0030951321675909737
Historical Trends_upper,2035,1767855331790.1824,16572411242178.066,384065150456.03864,1428.210400850906,1.657241124217807,0.0033144822484356,0.0343314576794109,3.4972314547160083e+17,0.4604847284058869,472.367818159201,0.0076747454734314,0.0093716903477383,6.343613054237806,1.458292420643843,0.1759127242195426,0.1789223726413346,46499.75261255098,1474.1922130834532,1.0,0.977236596,0.8857399109332003,1.0,1.0,0.0108220774837269,0.1789223726413346,9.374302831327467,0.038439537016048825,0.003920652890721368,0.01471617933427948,-0.003163530084148443
Historical Trends_upper,2036,1825394985742.94,16943461505121.951,392664229550.9143,1460.18751251141,1.6943461505121953,0.0033886923010243,0.0351027619573533,3.575977712758694e+17,0.470794814069329,482.94418656602966,0.0078465802344888,0.0095815033663794,6.525875577587587,1.4909611259700628,0.1798803547798999,0.1838305767666322,48107.927430004616,1507.1988408035213,1.0,0.974988952,0.8790075095791008,1.0,1.0,0.0111189490519148,0.1838305767666322,9.282079570425644,0.03954396866297313,0.004008436748498046,0.01504679891301949,-0.0032343603726562903
Historical Trends_upper,2037,1885027372653.492,17329188017771.363,401603430307.5635,1493.4294233715364,1.7329188017771364,0.0034658376035542,0.0359045563810704,3.657834504845273e+17,0.4815126972922758,493.9388792002777,0.0080252116215379,0.0097996155728552,6.715892531142371,1.5248763256777291,0.1840009863744178,0.1888918084639457,49785.96735582304,1541.510988445645,1.0,0.972746477,0.8725622021423215,1.0,1.0,0.0114250764566816,0.1888918084639457,9.193069697114067,0.04069538878544836,0.004099692697362305,0.015390488092745826,-0.003307992230397935
Historical Trends_upper,2038,1946837496762.7896,17731315145149.78,410922714835.4527,1528.0847392090084,1.7731315145149784,0.0035462630290299,0.0367406634936961,3.743173263664848e+17,0.4926862916672578,505.4010342570262,0.0082114381944542,0.0100270029229737,6.914481017075949,1.560177956751052,0.1882922700153683,0.1941115608521854,51537.498451346975,1577.2820462107409,1.0,0.97050916,0.8664535176822288,1.0,1.0,0.0117407919480285,0.1941115608521854,9.107753048024549,0.04189874866738587,0.004194828584333317,0.01574888540657283,-0.003384754823754061
Historical Trends_upper,2039,2010914189580.6924,18151277370909.03,420655327251.6578,1564.2770838249403,1.8151277370909031,0.0036302554741818,0.0376143040737958,3.832304306976748e+17,0.504355456078125,517.3715276976709,0.0084059242679687,0.0102644774215635,7.1223626337508374,1.5969808634716376,0.1927688149224885,0.1994955525511949,53366.363813585536,1614.6396180182649,1.0,0.968276989,0.8607091707865856,1.0,1.0,0.0120664414153269,0.1994955525511949,9.026380869436236,0.04315842088112409,0.004294183679890668,0.01612337144123257,-0.0034649219832567192
Historical Trends_upper,2040,2077350298878.6216,18589649276305.668,430814583460.15454,1602.0559746320223,1.8589649276305669,0.0037179298552611,0.0385268621577452,3.9253552204281024e+17,0.5165361559682884,529.8667289363624,0.0086089359328048,0.0105123645557159,7.339928865603464,1.635329041213294,0.19743645018112,0.2050497382783213,55276.6382004307,1653.6348155140602,1.0,0.966049952,0.8553102488037319,1.0,1.0,0.0124023850282504,0.2050497382783213,8.948731124616096,0.044476777652137166,0.004397893850171809,0.01651453946391748,-0.0035486033915021415
Historical Trends_upper,2041,2146242887801.773,19046253691362.742,441396377551.85974,1641.4061431216417,1.904625369136275,0.0038092507382725,0.0394781075677056,4.0222941921476915e+17,0.5292234684531103,542.8815835781317,0.0088203911408851,0.010770564448827,7.567271456674718,1.675206492220797,0.202293514873762,0.2107803197896875,57272.64374639122,1694.2518786136968,1.0,0.963828037,0.8502021656154597,1.0,1.0,0.0127489978985544,0.2107803197896875,8.874230311775346,0.04585437490942415,0.004505917143698492,0.016922290808897008,-0.003635765228272868
Historical Trends_upper,2042,2217693444681.623,19519930398522.6,452373821518.48425,1682.2276017446777,1.9519930398522596,0.0039039860797045,0.0404657038233013,4.122880901264604e+17,0.5423851554678257,556.3830214016002,0.0090397525911304,0.0110384210147938,7.804078553947069,1.716518181784345,0.2073285023623688,0.2166937576034139,59358.966857633146,1736.3876006284183,1.0,0.9616112329999998,0.8452896779536873,1.0,1.0,0.0131066707891528,0.2166937576034139,8.801906523795909,0.04728932295928708,0.004617979077633282,0.0173456239438581,-0.003726186018063963
Historical Trends_upper,2043,2291808104164.765,20009133686762.98,463711093551.8651,1724.3871411252337,2.000913368676298,0.0040018267373525,0.0414864931966305,4.226794271390248e+17,0.5559782675399729,570.3269865183042,0.0092663044589995,0.0113150600203621,8.049864041090858,1.759142299237593,0.2125264536953396,0.2227967824223193,61540.47638292389,1779.9044834525264,1.0,0.959399527,0.8404684857898322,1.0,1.0,0.0134758108050171,0.2227967824223193,8.730719491916267,0.048778676148123166,0.0047337139881019254,0.017783185308735665,-0.0038195706979996143
Historical Trends_upper,2044,2368697880311.662,20512294741162.93,475371836411.65533,1767.749560793421,2.0512294741162926,0.0041024589482325,0.0425372727438519,4.333709311884055e+17,0.5699592132269886,584.6687646970745,0.0094993202204498,0.0115995941534725,8.304114196088102,1.802958084359294,0.2178724768848804,0.2290964087268015,63822.343165622784,1824.662973782252,1.0,0.957192908,0.8356432607159628,1.0,1.0,0.0138568422153388,0.2290964087268015,8.659734494491133,0.05031932154386082,0.004852750746985718,0.018233601961652118,-0.003915619794869412
Historical Trends_upper,2045,2448478912358.8306,21028152608711.23,487326827548.34845,1812.2061918187344,2.1028152608711235,0.0042056305217422,0.0436154872895967,4.443366749901939e+17,0.5842929554062469,599.3724164112538,0.0097382159234374,0.0118913102233537,8.566424597530249,1.8478730384653288,0.2233550861965266,0.2355999474637885,66210.06109121589,1870.5509040468648,1.0,0.954991364,0.8307408466828342,1.0,1.0,0.0142502072210174,0.2355999474637885,8.588251466071645,0.0519088085285996,0.0049747910562134064,0.018695778626685627,-0.004014092603640916
Historical Trends_upper,2046,2531272723880.4795,21556413512727.72,499569258695.89154,1857.731716526875,2.155641351272772,0.0043112827025455,0.0447206030086341,4.55571240725822e+17,0.5989713311331523,614.4295684228279,0.0099828555188858,0.012190042074507,8.836777689186734,1.8938775713685831,0.2289729281458115,0.2423150205672566,68709.46975513961,1917.5421414592893,1.0,0.952794884,0.8257338947790719,1.0,1.0,0.0146563668329308,0.2423150205672566,8.516037529010864,0.05354703071921543,0.005099765417909471,0.019169486479651006,-0.004114933044884756
Historical Trends_upper,2047,2617206496130.8247,22097786725725.09,512115567224.21985,1904.387260022988,2.209778672572509,0.004419557345145,0.0458541657560174,4.670902149110935e+17,0.6140140484125088,629.8604362743488,0.0102335674735418,0.0124961908729128,9.115578178977016,1.9410419956180711,0.2347345089281055,0.2492495752485932,71326.77888686521,1965.699779072185,1.0,0.9506034559999998,0.820637565006598,1.0,1.0,0.0150758017362841,0.2492495752485932,8.443272152347774,0.055236440469740286,0.005227841621077096,0.019655388151316858,-0.004218276512593936
Historical Trends_upper,2048,2706413356396.4277,22654015742984.15,525006158585.9594,1952.323076730374,2.265401574298415,0.0045308031485968,0.0470197915155651,4.789306300196758e+17,0.6294695523944598,645.7147156774466,0.0104911592065743,0.0128107425359645,9.40367753982504,1.9895184784040232,0.2406583659436259,0.2564118997726172,74068.59467852511,2015.1789088108576,1.0,0.948417068,0.815504713511095,1.0,1.0,0.015509013244819,0.2564118997726172,8.370493623763307,0.05698219733588764,0.005359432140122807,0.020155033633146982,-0.004324455824949939
Historical Trends_upper,2049,2799032682239.113,23227251749290.625,538290886426.2022,2001.7245557538663,2.3227251749290625,0.0046454503498581,0.0482217776084982,4.911372756722176e+17,0.6453976163809906,662.0537278692427,0.0107566269396831,0.0131349131763496,9.70212829207961,2.039483190986486,0.2467659677707262,0.2638106400913756,76941.94817986316,2066.170888457448,1.0,0.946235709,0.810398932337416,1.0,1.0,0.0159565243069045,0.2638106400913756,8.298313877031891,0.05879067913335371,0.005495045941314714,0.020670264971882752,-0.004433881624537405
Historical Trends_upper,2050,2895210422564.5283,23819602563739.633,552018599391.4167,2052.7733489430816,2.3819602563739637,0.0047639205127479,0.049464075987286,5.03752936769416e+17,0.6618568087053001,678.937567089819,0.011030946811755,0.013469893749072,10.01199446658755,2.091098984545622,0.2530770237528721,0.2714548165243501,79954.32593610536,2118.863218216434,1.0,0.944059367,0.8053766844152833,1.0,1.0,0.0164188805144356,0.2714548165243501,8.227243995149973,0.060668333426448125,0.005635181806845498,0.02120277617195014,-0.004546956275805411
SLCP Forward,1940,,,8953488372.093023,33.29504174418605,0.038634302325581404,7.72686046511613e-05,0.0007991461167132466,8143954060388877.0,0.010744186046511629,11.021423338259904,0.00017906976744185734,0.00021866507026266997,0.1375511575075342,0.0339167610135496,0.004085080603439601,0.00037852697809261527,,,,,,,,6.398432532486963e-05,0.0010578585596153222,,0.0005128265980987415,5.73114013589515e-05,8.045003956952254e-05,-0.00021391674418604653
SLCP Forward,1941,,,9651162790.697676,35.88946058139537,0.04164476744186048,8.328953488371934e-05,0.0008614172426909024,8778547883276322.0,0.011581395348837212,11.880235546436003,0.00019302325581395014,0.0002357039069065144,0.1482694295211083,0.03655962550811191,0.004403398572538791,0.00041188099397699836,,,,,,,,6.962232294921616e-05,0.0011510720773905522,,0.000552787112236306,6.177722484146721e-05,8.671887382169315e-05,-0.0002305855813953489
SLCP Forward,1942,,,10465116279.069769,38.91628255813955,0.04515697674418606,9.031395348837037e-05,0.0009340668896648338,9518907343311674.0,0.012558139534883724,12.88218312264145,0.00020930232558139173,0.00025558254965766625,0.1607740802036114,0.0396429674184346,0.004774769536487845,0.00045088164301005116,,,,,,,,7.621479947014026e-05,0.0012600660799265446,,0.0005994077120634642,6.698735223773553e-05,9.403251378255883e-05,-0.00025003255813953494
SLCP Forward,1943,,,11279069767.441858,41.94310453488372,0.048669186046511624,9.733837209302137e-05,0.0010067165366387648,1.0259266803347024e+16,0.013534883720930231,13.88413069884689,0.00022558139534883324,0.00027546119240881795,0.17327873088611448,0.04272630932875728,0.005146140500436898,0.0004906341192486628,,,,,,,,8.293436113767916e-05,0.001371161192530727,,0.0006460283118906225,7.219747963400383e-05,0.00010134615374342446,-0.0002694795348837209
SLCP Forward,1944,,,12209302325.581396,45.40232965116281,0.05268313953488374,0.00010536627906976543,0.0010897447046089726,1.1105391900530286e+16,0.014651162790697676,15.02921364308169,0.0002441860465116237,0.0002981796412672772,0.18756976023754662,0.04625012865484037,0.005570564459235819,0.0005362676853613621,,,,,,,,9.06480331052674e-05,0.0014986920194253938,,0.0006993089974073748,7.815191094402478e-05,0.00010970459941298529,-0.0002917046511627908
SLCP Forward,1945,,,13139534883.72093,48.86155476744187,0.056697093023255825,0.00011339418604650945,0.00117277287257918,1.1951516997713544e+16,0.015767441860465116,16.174296587316483,0.00026279069767441406,0.0003208980901257365,0.20186078958897874,0.04977394798092344,0.005994988418034738,0.0005827982348280811,,,,,,,,9.851332669576821e-05,0.0016287296201401556,,0.0007525896829241272,8.410634225404571e-05,0.00011806304508254607,-0.00031392976744186045
SLCP Forward,1946,,,14302325581.39535,53.18558616279072,0.061714534883720945,0.0001234290697674395,0.0012765580825419393,1.3009173369192622e+16,0.017162790697674422,17.60565026760998,0.000286046511627902,0.00034929615119881044,0.21972457627826888,0.05417872213852729,0.006525518366533387,0.0006406698734194495,,,,,,,,0.00010829566181325991,0.0017904618394692217,,0.0008191905398200676,9.15493813915719e-05,0.00012851110216949705,-0.0003417111627906977
SLCP Forward,1947,,,15348837209.302324,57.07721441860466,0.06623023255813953,0.0001324604651162765,0.0013699647715084225,1.3961064103523786e+16,0.01841860465116279,18.893868579874123,0.00030697674418604117,0.00037485440616457705,0.23580198429863,0.05814301888037074,0.00700299532018217,0.0006944409413776033,,,,,,,,0.00011738485678329024,0.0019407343108946871,,0.0008791313110264139,9.824811661534544e-05,0.0001379143535477529,-0.00036671441860465113
SLCP Forward,1948,,,16627906976.744184,61.833648953488385,0.07174941860465117,0.00014349883720929954,0.0014841285024674578,1.5124486112150768e+16,0.019953488372093025,20.468357628196966,0.0003325581395348779,0.0004060922733449585,0.25545214965684915,0.06298827045373497,0.007586578263530685,0.0007599294387432127,,,,,,,,0.000128454707977497,0.0021237531483990642,,0.0009523922536119484,0.00010643545966662422,0.00014940721634339898,-0.00039727395348837215
SLCP Forward,1949,,,17906976744.186047,66.5900834883721,0.07726860465116281,0.0001545372093023226,0.0015982922334264933,1.6287908120777754e+16,0.021488372093023258,22.042846676519808,0.0003581395348837147,0.00043733014052533994,0.2751023150150684,0.0678335220270992,0.008170161206879202,0.0008267578683348103,,,,,,,,0.00013975105467776503,0.0023105166563142762,,0.001025653196197483,0.000114622802717903,0.00016090007913904507,-0.00042783348837209306
SLCP Forward,1950,,,19418604651.162792,72.21132430232561,0.08379127906976745,0.00016758255813953169,0.0017332130063780803,1.7662861403700552e+16,0.023302325581395354,23.903606460901354,0.0003883720930232491,0.0004742476199203362,0.2983252377111456,0.0735597284319842,0.008859850139927445,0.0009058158731703427,,,,,,,,0.00015311462819746842,0.0025314578096841027,,0.001112234310162206,0.00012429875359668704,0.00017448255335208136,-0.0004639493023255815
SLCP Forward,1951,,,20930232558.139538,77.8325651162791,0.09031395348837212,0.00018062790697674074,0.0018681337793296675,1.9037814686623348e+16,0.025116279069767447,25.7643662452829,0.00041860465116278346,0.0005111650993153325,0.3215481604072228,0.0792859348368692,0.00954953907297569,0.0009865252379103614,,,,,,,,0.0001667573394153341,0.0027570139715237855,,0.0011988154241269284,0.00013397470447547107,0.00018806502756511765,-0.0005000651162790699
SLCP Forward,1952,,,22558139534.883717,83.88620906976745,0.09733837209302325,0.00019467674418604275,0.0020134330732775297,2.051853360669405e+16,0.027069767441860463,27.76826139769378,0.0004511627906976665,0.0005509223848176359,0.34655746177222896,0.08545261865751456,0.010292281000873796,0.0010744767890749404,,,,,,,,0.00018162423395188265,0.0030028096653993497,,0.001292056623781245,0.00014439495926800767,0.00020269230748684892,-0.0005389590697674418
SLCP Forward,1953,,,24418604651.162792,90.80465930232562,0.10536627906976748,0.00021073255813953086,0.0021794894092179453,2.2210783801060572e+16,0.029302325581395353,30.05842728616338,0.0004883720930232474,0.0005963592825345544,0.37513952047509325,0.09250025730968074,0.011141128918471637,0.0011754998977369358,,,,,,,,0.00019870067981719492,0.0032851360685411963,,0.0013986179948147497,0.00015630382188804956,0.00021940919882597058,-0.0005834093023255816
SLCP Forward,1954,,,26395348837.2093,98.15551267441863,0.11389593023255815,0.0002277918604651119,0.0023559242661546358,2.4008799632574996e+16,0.031674418604651165,32.491728542662315,0.0005279069767441768,0.0006446359863587803,0.4055079578468865,0.09998837337760726,0.01204302983091934,0.0012843593973822555,,,,,,,,0.00021710175039638208,0.003589362610267548,,0.0015118394515378484,0.00016895698842184405,0.0002371708958737872,-0.0006306376744186047
SLCP Forward,1955,,,28488372093.023254,105.93876918604653,0.12292732558139537,0.00024585465116278596,0.0025427376440876025,2.5912581101237332e+16,0.03418604651162791,35.06816516719061,0.0005697674418604552,0.0006957524962903135,0.43766277388760877,0.10791696686129418,0.012997983738216909,0.0014013115216557476,,,,,,,,0.00023687075815550352,0.0039162053794443265,,0.0016317209939505414,0.00018235445886939113,0.00025597739863029897,-0.0006806441860465116
SLCP Forward,1956,,,30813953488.372093,114.58683197674421,0.1329622093023256,0.0002659244186046461,0.002750308064013121,2.8027893844195484e+16,0.03697674418604652,37.930872527777595,0.0006162790697674312,0.0007525486184364617,0.4733903472661891,0.11672651517650187,0.014059043635214208,0.0015324064642783602,,,,,,,,0.0002590303978712176,0.004282572680064256,,0.0017649227077424223,0.00019724053714444348,0.0002768735128042009,-0.0007362069767441861
SLCP Forward,1957,,,33255813953.48837,123.66729790697677,0.14349883720930234,0.0002869976744185991,0.0029682570049349155,3.0248972224301536e+16,0.03990697674418605,40.93671525639393,0.0006651162790697558,0.000812184546689917,0.5109042993136983,0.12597654090746993,0.01517315652706137,0.0016722698736622201,,,,,,,,0.00028267221577322387,0.004673444964885913,,0.0019047845072238969,0.00021287091933324843,0.00029881443268679796,-0.0007945479069767443
SLCP Forward,1958,,,35930232558.139534,133.6125701162791,0.15503895348837213,0.00031007790697673825,0.0032069629878492623,3.2681581878703412e+16,0.04311627906976744,44.228828721068965,0.0007186046511627782,0.0008775000871579872,0.5519910086990657,0.13610752146995878,0.016393375408608264,0.0018271111331376745,,,,,,,,0.0003088458152612,0.005106175420567329,,0.00205796647808456,0.0002299899093495586,0.0003228449639867852,-0.0008584451162790698
SLCP Forward,1959,,,38720930232.558136,143.9902454651163,0.16708081395348837,0.0003341616279069703,0.0034560474917598844,3.5219957170253188e+16,0.04646511627906977,47.66407755377335,0.0007744186046511493,0.0009456554337333649,0.594864096753362,0.146678979448208,0.01766664728500502,0.001991461945763822,,,,,,,,0.00033662686250773247,0.00556548195346593,,0.0022178085346348173,0.0002478532032796214,0.0003479203009954676,-0.0009251204651162791
