Scenario,Sector,Sub-Sector,Species,Units,Year,ems,Source
BAU,off-road,TRA_OT_CNS,n2o,kt,2043,2.8835958627840004,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2043,2.3295503533120003,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2043,0.6384712996480001,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2043,0.9342380839917578,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2044,2.8791354038720005,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2044,2.324847697536,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2044,0.6282384821440001,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2044,0.9508135019122256,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2045,2.87467494496,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2045,2.3201450417600005,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2045,0.6180056646400001,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2045,0.9673889198326933,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2046,2.8641595644480002,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2046,2.302626135264,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2046,0.605754539936,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2046,0.9845818271440765,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2047,2.853644183936,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2047,2.285107228768,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2047,0.593503415232,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2047,1.00177473445546,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2048,2.8431288034240003,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2048,2.267588322272,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2048,0.581252290528,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2048,1.018967641766843,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2049,2.8326134229120004,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2049,2.250069415776,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2049,0.5690011658240001,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2049,1.0361605490782262,WTT
BAU,off-road,TRA_OT_CNS,n2o,kt,2050,2.8220980424,WTT
BAU,off-road,TRA_OT_AGR,n2o,kt,2050,2.23255050928,WTT
BAU,off-road,TRA_OT_RAI,n2o,kt,2050,0.55675004112,WTT
BAU,off-road,TRA_OT_OTHER,n2o,kt,2050,1.0533534563896092,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1990,1.2311673920000001,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1990,2.20217498592,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1990,0.9287240580800001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1990,0.5194254000771616,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1991,1.188762757728,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1991,2.2214094535360003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1991,0.8923541623360002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1991,0.5105635928724008,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1992,1.146358123456,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1992,2.240643921152,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1992,0.8559842665920001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1992,0.5017017856676402,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1993,1.1039534891840002,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1993,2.259878388768,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1993,0.8196143708480002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1993,0.4928399784628794,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1994,1.061548854912,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1994,2.2791128563840006,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1994,0.783244475104,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1994,0.48397817125811865,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1995,1.01914422064,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1995,2.2983473240000003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1995,0.74687457936,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1995,0.47511636405335794,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1996,1.0375108161600002,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1996,2.2455484076480006,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1996,0.7631825015360001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1996,0.48324052176951143,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1997,1.05587741168,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1997,2.192749491296,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1997,0.7794904237120001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1997,0.491364679485665,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1998,1.0742440072000001,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1998,2.139950574944,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1998,0.795798345888,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1998,0.4994888372018184,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,1999,1.09261060272,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,1999,2.087151658592,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,1999,0.8121062680640001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,1999,0.5076129949179721,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2000,1.11097719824,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2000,2.0343527422400003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2000,0.8284141902400001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2000,0.5157371526341255,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2001,1.1229053937920002,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2001,2.0861626880640003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2001,0.8610502176640001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2001,0.5219988288360581,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2002,1.1348335893440002,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2002,2.1379726338880003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2002,0.8936862450880002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2002,0.5282605050379908,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2003,1.1467617848960001,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2003,2.189782579712,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2003,0.9263222725120002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2003,0.5345221812399233,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2004,1.158689980448,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2004,2.2415925255360003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2004,0.9589582999360001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2004,0.5407838574418562,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2005,1.170618176,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2005,2.2934024713600003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2005,0.9915943273600001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2005,0.5470455336437886,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2006,1.177520786624,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2006,2.2929988099200003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2006,0.9606738610560001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2006,0.5486343171577119,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2007,1.1844233972480003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2007,2.2925951484800002,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2007,0.929753394752,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2007,0.550223100671635,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2008,1.191326007872,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2008,2.29219148704,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2008,0.8988329284480001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2008,0.5518118841855584,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2009,1.198228618496,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2009,2.2917878256,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2009,0.8679124621440001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2009,0.5534006676994815,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2010,1.2051312291200003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2010,2.29138416416,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2010,0.8369919958400001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2010,0.5549894512134047,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2011,1.237989270336,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2011,2.28240269712,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2011,0.8520485675520001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2011,0.5701730146689439,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2012,1.270847311552,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2012,2.27342123008,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2012,0.8671051392640002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2012,0.585356578124483,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2013,1.303705352768,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2013,2.26443976304,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2013,0.8821617109760002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2013,0.6005401415800222,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2014,1.3365633939839998,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2014,2.255458296,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2014,0.8972182826880002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2014,0.6157237050355614,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2015,1.3694214351999998,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2015,2.24647682896,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2015,0.9122748544000001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2015,0.6309072684911006,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2016,1.618460360608,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2016,2.2898502506880005,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2016,0.89542198928,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2016,0.6318752248336169,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2017,1.867499286016,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2017,2.333223672416,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2017,0.8785691241600001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2017,0.6328431811761329,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2018,2.1165382114240003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2018,2.376597094144,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2018,0.8617162590400002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2018,0.6338111375186493,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2019,2.365577136832,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2019,2.4199705158720004,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2019,0.8448633939200001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2019,0.6347790938611657,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2020,2.61461606224,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2020,2.4633439376,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2020,0.8280105288000001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2020,0.6357470502036817,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2021,2.6262011455680003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2021,2.466795242912,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2021,0.8190088786880001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2021,0.6449893643844662,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2022,2.6377862288959997,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2022,2.470246548224,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2022,0.810007228576,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2022,0.6542316785652506,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2023,2.6493713122240004,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2023,2.4736978535360006,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2023,0.801005578464,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2023,0.6634739927460348,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2024,2.6609563955519997,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2024,2.4771491588480004,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2024,0.7920039283520001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2024,0.6727163069268192,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2025,2.6725414788800004,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2025,2.48060046416,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2025,0.78300227824,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2025,0.6819586211076035,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2026,2.55378186126336,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2026,2.3736261459456003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2026,0.7443387781939201,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2026,0.6797484096217848,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2027,2.4360104068518402,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2027,2.2672976860352003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2027,0.70628722889088,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2027,0.6770717099344832,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2028,2.3192271156454396,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2028,2.1616150844288002,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2028,0.6688476303308801,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2028,0.6739285220456985,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2029,2.20343198764416,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2029,2.0565783411264,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2029,0.63201998251392,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2029,0.6703188459554312,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2030,2.0886250228480003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2030,1.9521874561280002,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2030,0.5958042854400001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2030,0.6662426816636805,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2031,2.00683433455232,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2031,1.84680114201856,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2031,0.5607987653632001,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2031,0.6632538327448196,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2032,1.9226604291148799,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2032,1.7422334533094406,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2032,0.5263422248448,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2032,0.6597278681892773,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2033,1.8361033065356804,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2033,1.63848439000064,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2033,0.49243466388480006,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2033,0.6556647879970531,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2034,1.7471629668147202,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2034,1.5355539520921604,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2034,0.45907608248320003,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2034,0.6510645921681473,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2035,1.6558394099520004,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2035,1.4334421395840005,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2035,0.42626648064,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2035,0.6459272807025596,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2036,1.5608215435904,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2036,1.3327931961344002,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2036,0.3932259844531201,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2036,0.6418071244639317,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2037,1.4636077589952003,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2037,1.2328708432768003,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2037,0.36084587838208015,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2037,0.6370701463904868,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2038,1.3641980561664,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2038,1.1336750810112,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2038,0.32912616242688003,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2038,0.6317163464822245,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2039,1.262592435104,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2039,1.0352059093376,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2039,0.29806683658752,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2039,0.625745724739145,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2040,1.158790895808,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2040,0.937463328256,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2040,0.267667900864,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2040,0.6191582811612484,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2041,1.0413060410188801,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2041,0.84202403935104,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2041,0.23721729647616002,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2041,0.6127393287425593,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2042,0.9241780229427199,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2042,0.7469609629081599,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2042,0.20758531748863995,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2042,0.6056573596070516,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2043,0.8074068415795201,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2043,0.6522740989273601,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2043,0.17877196390144004,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2043,0.5979123737547251,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2044,0.6909924969292801,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2044,0.55796344740864,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2044,0.15077723571456,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2044,0.5895043711855799,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2045,0.5749349889919999,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2045,0.46402900835199995,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2045,0.12360113292799998,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2045,0.5804333518996159,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2046,0.4582655303116798,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2046,0.36842018164223983,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2046,0.09692072638975995,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2046,0.5710574597435643,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2047,0.34243730207232,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2047,0.27421286745215995,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2047,0.07122040982784,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2047,0.5609938512950575,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2048,0.2274503042739199,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2048,0.1814070657817599,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2048,0.046500183242239986,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2048,0.5502425265540952,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2049,0.1133045369164798,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2049,0.09000277663103984,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2049,0.02276004663295996,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2049,0.5388034855206776,WTT
Striving,off-road,TRA_OT_CNS,n2o,kt,2050,0.0,WTT
Striving,off-road,TRA_OT_AGR,n2o,kt,2050,0.0,WTT
Striving,off-road,TRA_OT_RAI,n2o,kt,2050,0.0,WTT
Striving,off-road,TRA_OT_OTHER,n2o,kt,2050,0.5266767281948046,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1990,0.877962813,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1990,1.5704020086300001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1990,0.662286210495,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1990,0.3704095709151102,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1991,0.8477234708670002,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1991,1.5841183784790003,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1991,0.636350325429,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1991,0.3640900913444919,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1992,0.8174841287340001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1992,1.5978347483280002,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1992,0.6104144403630001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1992,0.3577706117738736,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1993,0.7872447866010002,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1993,1.6115511181770001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1993,0.5844785552970001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1993,0.35145113220325525,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1994,0.7570054444680001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1994,1.625267488026,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1994,0.5585426702310001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1994,0.345131652632637,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1995,0.726766102335,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1995,1.638983857875,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1995,0.532606785165,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1995,0.3388121730620187,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1996,0.7398635803650001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1996,1.6013322067470004,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1996,0.5442361942290002,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1996,0.34460562438965897,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1997,0.7529610583950002,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1997,1.5636805556190003,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1997,0.555865603293,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1997,0.3503990757172992,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1998,0.7660585364250001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1998,1.5260289044910003,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1998,0.5674950123570001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1998,0.3561925270449395,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,1999,0.779156014455,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,1999,1.4883772533630002,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,1999,0.5791244214210001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,1999,0.3619859783725798,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,2000,0.7922534924850001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,2000,1.4507256022350001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,2000,0.5907538304850001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,2000,0.36777942970022,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,2001,0.8007596567880002,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,2001,1.4876720045460001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,2001,0.6140270414460001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,2001,0.3722447192197981,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,2002,0.8092658210910001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,2002,1.5246184068570001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,2002,0.6373002524070001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,2002,0.37671000873937627,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,2003,0.8177719853940001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,2003,1.5615648091680001,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,2003,0.660573463368,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,2003,0.38117529825895435,WTT
BAU,off-road,TRA_OT_CNS,bc,kt,2004,0.8262781496970001,WTT
BAU,off-road,TRA_OT_AGR,bc,kt,2004,1.598511211479,WTT
BAU,off-road,TRA_OT_RAI,bc,kt,2004,0.6838466743290001,WTT
BAU,off-road,TRA_OT_OTHER,bc,kt,2004,0.38564058777853255,WTT
