Scenario,Sector,Year,Source,Species,ems,Units
SLCP Forward lower,Aviation,1961,WTW,h2o,0.0001187307877803,Mt
SLCP Forward lower,Aviation,1962,WTW,h2o,0.0001307541586948,Mt
SLCP Forward lower,Aviation,1963,WTW,h2o,0.0001379681812434,Mt
SLCP Forward lower,Aviation,1964,WTW,h2o,0.0001442804509735,Mt
SLCP Forward lower,Aviation,1965,WTW,h2o,0.000154199731978,Mt
SLCP Forward lower,Aviation,1966,WTW,h2o,0.000167124855711,Mt
SLCP Forward lower,Aviation,1967,WTW,h2o,0.0001971832829972,Mt
SLCP Forward lower,Aviation,1968,WTW,h2o,0.0002233341147361,Mt
SLCP Forward lower,Aviation,1969,WTW,h2o,0.0002338545642863,Mt
SLCP Forward lower,Aviation,1970,WTW,h2o,0.000234455732832,Mt
SLCP Forward lower,Aviation,1971,WTW,h2o,0.0002705258455754,Mt
SLCP Forward lower,Aviation,1972,WTW,h2o,0.0002885609019471,Mt
SLCP Forward lower,Aviation,1973,WTW,h2o,0.0002987807672244,Mt
SLCP Forward lower,Aviation,1974,WTW,h2o,0.0002885609019471,Mt
SLCP Forward lower,Aviation,1975,WTW,h2o,0.00028886148622,Mt
SLCP Forward lower,Aviation,1976,WTW,h2o,0.0002897632390386,Mt
SLCP Forward lower,Aviation,1977,WTW,h2o,0.0003068965425917,Mt
SLCP Forward lower,Aviation,1978,WTW,h2o,0.0003177175764147,Mt
SLCP Forward lower,Aviation,1979,WTW,h2o,0.0003309432844206,Mt
SLCP Forward lower,Aviation,1980,WTW,h2o,0.0003333479586035,Mt
SLCP Forward lower,Aviation,1981,WTW,h2o,0.0003285386102377,Mt
SLCP Forward lower,Aviation,1982,WTW,h2o,0.0003321456215121,Mt
SLCP Forward lower,Aviation,1983,WTW,h2o,0.000336654385605,Mt
SLCP Forward lower,Aviation,1984,WTW,h2o,0.0003591982060696,Mt
SLCP Forward lower,Aviation,1985,WTW,h2o,0.0003709209927112,Mt
SLCP Forward lower,Aviation,1986,WTW,h2o,0.0003904589704472,Mt
SLCP Forward lower,Aviation,1987,WTW,h2o,0.0004075922740003,Mt
SLCP Forward lower,Aviation,1988,WTW,h2o,0.0004250261618263,Mt
SLCP Forward lower,Aviation,1989,WTW,h2o,0.0004403559597422,Mt
SLCP Forward lower,Aviation,1990,WTW,h2o,0.0004496107691531,Mt
SLCP Forward lower,Aviation,1991,WTW,h2o,0.000434808917454,Mt
SLCP Forward lower,Aviation,1992,WTW,h2o,0.0004358170771052,Mt
SLCP Forward lower,Aviation,1993,WTW,h2o,0.0004381952998721,Mt
SLCP Forward lower,Aviation,1994,WTW,h2o,0.0004590978099731,Mt
SLCP Forward lower,Aviation,1995,WTW,h2o,0.0004702754569775,Mt
SLCP Forward lower,Aviation,1996,WTW,h2o,0.0004915605507411,Mt
SLCP Forward lower,Aviation,1997,WTW,h2o,0.0005065278440239,Mt
SLCP Forward lower,Aviation,1998,WTW,h2o,0.0005165163796449,Mt
SLCP Forward lower,Aviation,1999,WTW,h2o,0.0005331768641368,Mt
SLCP Forward lower,Aviation,2000,WTW,h2o,0.00056079009848,Mt
SLCP Forward lower,Aviation,2001,WTW,h2o,0.0005394248689493,Mt
SLCP Forward lower,Aviation,2002,WTW,h2o,0.0005405157493924,Mt
SLCP Forward lower,Aviation,2003,WTW,h2o,0.0005401771111506,Mt
SLCP Forward lower,Aviation,2004,WTW,h2o,0.0005741572614448,Mt
SLCP Forward lower,Aviation,2005,WTW,h2o,0.0006023753915788,Mt
SLCP Forward lower,Aviation,2006,WTW,h2o,0.0006093989038153,Mt
SLCP Forward lower,Aviation,2007,WTW,h2o,0.0006270959832306,Mt
SLCP Forward lower,Aviation,2008,WTW,h2o,0.0006241955854649,Mt
SLCP Forward lower,Aviation,2009,WTW,h2o,0.0005919293065777,Mt
SLCP Forward lower,Aviation,2010,WTW,h2o,0.000621817362698,Mt
SLCP Forward lower,Aviation,2011,WTW,h2o,0.0006402589292403,Mt
SLCP Forward lower,Aviation,2012,WTW,h2o,0.000647189380586,Mt
SLCP Forward lower,Aviation,2013,WTW,h2o,0.0006655844166829,Mt
SLCP Forward lower,Aviation,2014,WTW,h2o,0.0006865231171304,Mt
SLCP Forward lower,Aviation,2015,WTW,h2o,0.0007240163160552,Mt
SLCP Forward lower,Aviation,2016,WTW,h2o,0.0007590330612728,Mt
SLCP Forward lower,Aviation,2017,WTW,h2o,0.0008038160118879,Mt
SLCP Forward lower,Aviation,2018,WTW,h2o,0.0008456144445061,Mt
SLCP Forward lower,Aviation,2019,WTW,h2o,0.0007561344148614,Mt
SLCP Forward lower,Aviation,2020,WTW,h2o,0.0004095728080176,Mt
SLCP Forward lower,Aviation,2021,WTW,h2o,0.0004883368095495,Mt
SLCP Forward lower,Aviation,2022,WTW,h2o,0.0005986064117976,Mt
SLCP Forward lower,Aviation,2023,WTW,h2o,0.0006958816754536,Mt
SLCP Forward lower,Aviation,2024,WTW,h2o,0.00075148277953,Mt
SLCP Forward lower,Aviation,2025,WTW,h2o,0.0007998447615707,Mt
SLCP Forward lower,Aviation,2026,WTW,h2o,0.0008129150684857,Mt
SLCP Forward lower,Aviation,2027,WTW,h2o,0.0008272568941158,Mt
SLCP Forward lower,Aviation,2028,WTW,h2o,0.0008422642694502,Mt
SLCP Forward lower,Aviation,2029,WTW,h2o,0.0008576871140355,Mt
SLCP Forward lower,Aviation,2030,WTW,h2o,0.00087349383163,Mt
SLCP Forward lower,Aviation,2031,WTW,h2o,0.0008892088189686,Mt
SLCP Forward lower,Aviation,2032,WTW,h2o,0.0009052886164132,Mt
SLCP Forward lower,Aviation,2033,WTW,h2o,0.0009217597890811,Mt
SLCP Forward lower,Aviation,2034,WTW,h2o,0.0009386905685243,Mt
SLCP Forward lower,Aviation,2035,WTW,h2o,0.0009560933196162,Mt
SLCP Forward lower,Aviation,2036,WTW,h2o,0.000974005452513,Mt
SLCP Forward lower,Aviation,2037,WTW,h2o,0.0009921903691558,Mt
SLCP Forward lower,Aviation,2038,WTW,h2o,0.0010102772805357,Mt
SLCP Forward lower,Aviation,2039,WTW,h2o,0.001028252704729,Mt
SLCP Forward lower,Aviation,2040,WTW,h2o,0.0010465621999232,Mt
SLCP Forward lower,Aviation,2041,WTW,h2o,0.0010652798478537,Mt
SLCP Forward lower,Aviation,2042,WTW,h2o,0.0010841625465513,Mt
SLCP Forward lower,Aviation,2043,WTW,h2o,0.0011030475185406,Mt
SLCP Forward lower,Aviation,2044,WTW,h2o,0.0011216558774249,Mt
SLCP Forward lower,Aviation,2045,WTW,h2o,0.001139827987037,Mt
SLCP Forward lower,Aviation,2046,WTW,h2o,0.0011571251741274,Mt
SLCP Forward lower,Aviation,2047,WTW,h2o,0.0011738346621486,Mt
SLCP Forward lower,Aviation,2048,WTW,h2o,0.0011900079144181,Mt
SLCP Forward lower,Aviation,2049,WTW,h2o,0.0012064879796179,Mt
SLCP Forward lower,Aviation,2050,WTW,h2o,0.0012238587489918,Mt
SLCP Forward upper,Aviation,1940,WTW,h2o,9.14778137075572e-05,Mt
SLCP Forward upper,Aviation,1941,WTW,h2o,9.860595503541884e-05,Mt
SLCP Forward upper,Aviation,1942,WTW,h2o,0.0001069221199179,Mt
SLCP Forward upper,Aviation,1943,WTW,h2o,0.0001152382848004,Mt
SLCP Forward upper,Aviation,1944,WTW,h2o,0.0001247424732375,Mt
SLCP Forward upper,Aviation,1945,WTW,h2o,0.0001342466616747,Mt
SLCP Forward upper,Aviation,1946,WTW,h2o,0.0001461268972211,Mt
SLCP Forward upper,Aviation,1947,WTW,h2o,0.0001568191092129,Mt
SLCP Forward upper,Aviation,1948,WTW,h2o,0.000169887368314,Mt
SLCP Forward upper,Aviation,1949,WTW,h2o,0.0001829556274151,Mt
SLCP Forward upper,Aviation,1950,WTW,h2o,0.0001983999336254,Mt
SLCP Forward upper,Aviation,1951,WTW,h2o,0.0002138442398358,Mt
SLCP Forward upper,Aviation,1952,WTW,h2o,0.0002304765696008,Mt
SLCP Forward upper,Aviation,1953,WTW,h2o,0.0002494849464751,Mt
SLCP Forward upper,Aviation,1954,WTW,h2o,0.000269681346904,Mt
SLCP Forward upper,Aviation,1955,WTW,h2o,0.0002910657708876,Mt
SLCP Forward upper,Aviation,1956,WTW,h2o,0.0003148262419805,Mt
SLCP Forward upper,Aviation,1957,WTW,h2o,0.000339774736628,Mt
SLCP Forward upper,Aviation,1958,WTW,h2o,0.0003670992783848,Mt
SLCP Forward upper,Aviation,1959,WTW,h2o,0.0003956118436963,Mt
SLCP Forward upper,Aviation,1960,WTW,h2o,0.0004276884796716,Mt
SLCP Forward upper,Aviation,1961,WTW,h2o,0.0004692693040842,Mt
SLCP Forward upper,Aviation,1962,WTW,h2o,0.0005167902462699,Mt
SLCP Forward upper,Aviation,1963,WTW,h2o,0.0005453028115814,Mt
SLCP Forward upper,Aviation,1964,WTW,h2o,0.0005702513062289,Mt
SLCP Forward upper,Aviation,1965,WTW,h2o,0.0006094560835321,Mt
SLCP Forward upper,Aviation,1966,WTW,h2o,0.0006605410963818,Mt
SLCP Forward upper,Aviation,1967,WTW,h2o,0.0007793434518462,Mt
SLCP Forward upper,Aviation,1968,WTW,h2o,0.0008827015011001,Mt
SLCP Forward upper,Aviation,1969,WTW,h2o,0.0009242823255127,Mt
SLCP Forward upper,Aviation,1970,WTW,h2o,0.000926658372622,Mt
SLCP Forward upper,Aviation,1971,WTW,h2o,0.0010692211991792,Mt
SLCP Forward upper,Aviation,1972,WTW,h2o,0.0011405026124578,Mt
SLCP Forward upper,Aviation,1973,WTW,h2o,0.0011808954133157,Mt
SLCP Forward upper,Aviation,1974,WTW,h2o,0.0011405026124578,Mt
SLCP Forward upper,Aviation,1975,WTW,h2o,0.0011416906360125,Mt
SLCP Forward upper,Aviation,1976,WTW,h2o,0.0011452547066764,Mt
SLCP Forward upper,Aviation,1977,WTW,h2o,0.0012129720492911,Mt
SLCP Forward upper,Aviation,1978,WTW,h2o,0.0012557408972582,Mt
SLCP Forward upper,Aviation,1979,WTW,h2o,0.0013080139336626,Mt
SLCP Forward upper,Aviation,1980,WTW,h2o,0.0013175181220997,Mt
SLCP Forward upper,Aviation,1981,WTW,h2o,0.0012985097452254,Mt
SLCP Forward upper,Aviation,1982,WTW,h2o,0.0013127660278811,Mt
SLCP Forward upper,Aviation,1983,WTW,h2o,0.0013305863812008,Mt
SLCP Forward upper,Aviation,1984,WTW,h2o,0.0014196881477991,Mt
SLCP Forward upper,Aviation,1985,WTW,h2o,0.0014660210664302,Mt
SLCP Forward upper,Aviation,1986,WTW,h2o,0.001543242597482,Mt
SLCP Forward upper,Aviation,1987,WTW,h2o,0.0016109599400967,Mt
SLCP Forward upper,Aviation,1988,WTW,h2o,0.001679865306266,Mt
SLCP Forward upper,Aviation,1989,WTW,h2o,0.0017404545075528,Mt
SLCP Forward upper,Aviation,1990,WTW,h2o,0.0017770330399862,Mt
SLCP Forward upper,Aviation,1991,WTW,h2o,0.0017185304832707,Mt
SLCP Forward upper,Aviation,1992,WTW,h2o,0.001722515114273,Mt
SLCP Forward upper,Aviation,1993,WTW,h2o,0.0017319147566373,Mt
SLCP Forward upper,Aviation,1994,WTW,h2o,0.0018145294394178,Mt
SLCP Forward upper,Aviation,1995,WTW,h2o,0.0018587077585302,Mt
SLCP Forward upper,Aviation,1996,WTW,h2o,0.0019428345576911,Mt
SLCP Forward upper,Aviation,1997,WTW,h2o,0.002001991002571,Mt
SLCP Forward upper,Aviation,1998,WTW,h2o,0.0020414695005012,Mt
SLCP Forward upper,Aviation,1999,WTW,h2o,0.0021073180820645,Mt
SLCP Forward upper,Aviation,2000,WTW,h2o,0.0022164561035165,Mt
SLCP Forward upper,Aviation,2001,WTW,h2o,0.002132012577276,Mt
SLCP Forward upper,Aviation,2002,WTW,h2o,0.0021363241523605,Mt
SLCP Forward upper,Aviation,2003,WTW,h2o,0.0021349857250238,Mt
SLCP Forward upper,Aviation,2004,WTW,h2o,0.0022692882238056,Mt
SLCP Forward upper,Aviation,2005,WTW,h2o,0.002380817023859,Mt
SLCP Forward upper,Aviation,2006,WTW,h2o,0.0024085766198416,Mt
SLCP Forward upper,Aviation,2007,WTW,h2o,0.0024785222194353,Mt
SLCP Forward upper,Aviation,2008,WTW,h2o,0.0024670587425519,Mt
SLCP Forward upper,Aviation,2009,WTW,h2o,0.0023395301164739,Mt
SLCP Forward upper,Aviation,2010,WTW,h2o,0.0024576591001875,Mt
SLCP Forward upper,Aviation,2011,WTW,h2o,0.0025305471965214,Mt
SLCP Forward upper,Aviation,2012,WTW,h2o,0.0025579389804114,Mt
SLCP Forward upper,Aviation,2013,WTW,h2o,0.0026306431706991,Mt
SLCP Forward upper,Aviation,2014,WTW,h2o,0.0027134008915156,Mt
SLCP Forward upper,Aviation,2015,WTW,h2o,0.0028615882967899,Mt
SLCP Forward upper,Aviation,2016,WTW,h2o,0.0029999878136022,Mt
SLCP Forward upper,Aviation,2017,WTW,h2o,0.0031769870946048,Mt
SLCP Forward upper,Aviation,2018,WTW,h2o,0.0033421904235242,Mt
SLCP Forward upper,Aviation,2019,WTW,h2o,0.002988531258738,Mt
SLCP Forward upper,Aviation,2020,WTW,h2o,0.001618787765022,Mt
SLCP Forward upper,Aviation,2021,WTW,h2o,0.00193009310441,Mt
SLCP Forward upper,Aviation,2022,WTW,h2o,0.002365920579962,Mt
SLCP Forward upper,Aviation,2023,WTW,h2o,0.0027503894791741,Mt
SLCP Forward upper,Aviation,2024,WTW,h2o,0.0029701462238568,Mt
SLCP Forward upper,Aviation,2025,WTW,h2o,0.0031612912004937,Mt
SLCP Forward upper,Aviation,2026,WTW,h2o,0.0032129500325866,Mt
SLCP Forward upper,Aviation,2027,WTW,h2o,0.0032696343910291,Mt
SLCP Forward upper,Aviation,2028,WTW,h2o,0.003328949255446,Mt
SLCP Forward upper,Aviation,2029,WTW,h2o,0.0033899062126166,Mt
SLCP Forward upper,Aviation,2030,WTW,h2o,0.0034523803821568,Mt
SLCP Forward upper,Aviation,2031,WTW,h2o,0.0035144919987808,Mt
SLCP Forward upper,Aviation,2032,WTW,h2o,0.003578045483919,Mt
SLCP Forward upper,Aviation,2033,WTW,h2o,0.003643145833035,Mt
SLCP Forward upper,Aviation,2034,WTW,h2o,0.0037100627232154,Mt
SLCP Forward upper,Aviation,2035,WTW,h2o,0.0037788450251499,Mt
SLCP Forward upper,Aviation,2036,WTW,h2o,0.0038496405980278,Mt
SLCP Forward upper,Aviation,2037,WTW,h2o,0.0039215143161872,Mt
SLCP Forward upper,Aviation,2038,WTW,h2o,0.0039930006802127,Mt
SLCP Forward upper,Aviation,2039,WTW,h2o,0.0040640464044053,Mt
SLCP Forward upper,Aviation,2040,WTW,h2o,0.0041364125044584,Mt
SLCP Forward upper,Aviation,2041,WTW,h2o,0.0042103917796123,Mt
SLCP Forward upper,Aviation,2042,WTW,h2o,0.0042850233982745,Mt
SLCP Forward upper,Aviation,2043,WTW,h2o,0.0043596640018512,Mt
SLCP Forward upper,Aviation,2044,WTW,h2o,0.0044332113250604,Mt
SLCP Forward upper,Aviation,2045,WTW,h2o,0.004505034424956,Mt
SLCP Forward upper,Aviation,2046,WTW,h2o,0.0045733994977416,Mt
SLCP Forward upper,Aviation,2047,WTW,h2o,0.0046394417599207,Mt
SLCP Forward upper,Aviation,2048,WTW,h2o,0.0047033646141289,Mt
SLCP Forward upper,Aviation,2049,WTW,h2o,0.0047685001099185,Mt
SLCP Forward upper,Aviation,2050,WTW,h2o,0.0048371560079201,Mt
Current Commitments,Aviation,1940,WTW,sox,0.0107441860465116,Mt
Current Commitments,Aviation,1941,WTW,sox,0.0115813953488372,Mt
Current Commitments,Aviation,1942,WTW,sox,0.0125581395348837,Mt
Current Commitments,Aviation,1943,WTW,sox,0.0135348837209302,Mt
Current Commitments,Aviation,1944,WTW,sox,0.0146511627906976,Mt
Current Commitments,Aviation,1945,WTW,sox,0.0157674418604651,Mt
Current Commitments,Aviation,1946,WTW,sox,0.0171627906976744,Mt
Current Commitments,Aviation,1947,WTW,sox,0.0184186046511627,Mt
Current Commitments,Aviation,1948,WTW,sox,0.019953488372093,Mt
Current Commitments,Aviation,1949,WTW,sox,0.0214883720930232,Mt
Current Commitments,Aviation,1950,WTW,sox,0.0233023255813953,Mt
Current Commitments,Aviation,1951,WTW,sox,0.0251162790697674,Mt
Current Commitments,Aviation,1952,WTW,sox,0.0270697674418604,Mt
Current Commitments,Aviation,1953,WTW,sox,0.0293023255813953,Mt
Current Commitments,Aviation,1954,WTW,sox,0.0316744186046511,Mt
Current Commitments,Aviation,1955,WTW,sox,0.0341860465116279,Mt
Current Commitments,Aviation,1956,WTW,sox,0.0369767441860465,Mt
Current Commitments,Aviation,1957,WTW,sox,0.039906976744186,Mt
Current Commitments,Aviation,1958,WTW,sox,0.0431162790697674,Mt
Current Commitments,Aviation,1959,WTW,sox,0.0464651162790697,Mt
Current Commitments,Aviation,1960,WTW,sox,0.0502325581395348,Mt
Current Commitments,Aviation,1961,WTW,sox,0.0551162790697674,Mt
Current Commitments,Aviation,1962,WTW,sox,0.0606976744186046,Mt
Current Commitments,Aviation,1963,WTW,sox,0.0640465116279069,Mt
Current Commitments,Aviation,1964,WTW,sox,0.0669767441860465,Mt
Current Commitments,Aviation,1965,WTW,sox,0.0715813953488372,Mt
Current Commitments,Aviation,1966,WTW,sox,0.0775813953488372,Mt
Current Commitments,Aviation,1967,WTW,sox,0.0915348837209302,Mt
Current Commitments,Aviation,1968,WTW,sox,0.1036744186046511,Mt
Current Commitments,Aviation,1969,WTW,sox,0.1085581395348837,Mt
Current Commitments,Aviation,1970,WTW,sox,0.1088372093023255,Mt
Current Commitments,Aviation,1971,WTW,sox,0.1255813953488372,Mt
Current Commitments,Aviation,1972,WTW,sox,0.133953488372093,Mt
Current Commitments,Aviation,1973,WTW,sox,0.1386976744186046,Mt
Current Commitments,Aviation,1974,WTW,sox,0.133953488372093,Mt
Current Commitments,Aviation,1975,WTW,sox,0.1340930232558139,Mt
Current Commitments,Aviation,1976,WTW,sox,0.1345116279069768,Mt
Current Commitments,Aviation,1977,WTW,sox,0.1424651162790697,Mt
Current Commitments,Aviation,1978,WTW,sox,0.1474883720930233,Mt
Current Commitments,Aviation,1979,WTW,sox,0.1536279069767442,Mt
Current Commitments,Aviation,1980,WTW,sox,0.1547441860465116,Mt
Current Commitments,Aviation,1981,WTW,sox,0.1525116279069767,Mt
Current Commitments,Aviation,1982,WTW,sox,0.1541860465116279,Mt
Current Commitments,Aviation,1983,WTW,sox,0.1562790697674418,Mt
Current Commitments,Aviation,1984,WTW,sox,0.1667441860465116,Mt
Current Commitments,Aviation,1985,WTW,sox,0.1721860465116279,Mt
Current Commitments,Aviation,1986,WTW,sox,0.1812558139534884,Mt
Current Commitments,Aviation,1987,WTW,sox,0.1892093023255814,Mt
Current Commitments,Aviation,1988,WTW,sox,0.1973023255813953,Mt
Current Commitments,Aviation,1989,WTW,sox,0.2044186046511628,Mt
Current Commitments,Aviation,1990,WTW,sox,0.2087148,Mt
Current Commitments,Aviation,1991,WTW,sox,0.2018436,Mt
Current Commitments,Aviation,1992,WTW,sox,0.2023116,Mt
Current Commitments,Aviation,1993,WTW,sox,0.2034156,Mt
Current Commitments,Aviation,1994,WTW,sox,0.2131188,Mt
Current Commitments,Aviation,1995,WTW,sox,0.2183076,Mt
Current Commitments,Aviation,1996,WTW,sox,0.2281884,Mt
Current Commitments,Aviation,1997,WTW,sox,0.2351364,Mt
Current Commitments,Aviation,1998,WTW,sox,0.2397732,Mt
Current Commitments,Aviation,1999,WTW,sox,0.2475072,Mt
Current Commitments,Aviation,2000,WTW,sox,0.2603256,Mt
Current Commitments,Aviation,2001,WTW,sox,0.2504076,Mt
Current Commitments,Aviation,2002,WTW,sox,0.250914,Mt
Current Commitments,Aviation,2003,WTW,sox,0.2507568,Mt
Current Commitments,Aviation,2004,WTW,sox,0.2665308,Mt
Current Commitments,Aviation,2005,WTW,sox,0.27963,Mt
Current Commitments,Aviation,2006,WTW,sox,0.2828904,Mt
Current Commitments,Aviation,2007,WTW,sox,0.2911056,Mt
Current Commitments,Aviation,2008,WTW,sox,0.2897592,Mt
Current Commitments,Aviation,2009,WTW,sox,0.2747808,Mt
Current Commitments,Aviation,2010,WTW,sox,0.2886552,Mt
Current Commitments,Aviation,2011,WTW,sox,0.297216,Mt
Current Commitments,Aviation,2012,WTW,sox,0.3004332,Mt
Current Commitments,Aviation,2013,WTW,sox,0.3089724,Mt
Current Commitments,Aviation,2014,WTW,sox,0.3186924,Mt
Current Commitments,Aviation,2015,WTW,sox,0.3360972,Mt
Current Commitments,Aviation,2016,WTW,sox,0.3523524,Mt
Current Commitments,Aviation,2017,WTW,sox,0.3731411916,Mt
Current Commitments,Aviation,2018,WTW,sox,0.3925445335632,Mt
Current Commitments,Aviation,2019,WTW,sox,0.351006813,Mt
Current Commitments,Aviation,2020,WTW,sox,0.19012869036,Mt
Current Commitments,Aviation,2021,WTW,sox,0.22669190004,Mt
Current Commitments,Aviation,2022,WTW,sox,0.27788039364,Mt
Current Commitments,Aviation,2023,WTW,sox,0.3230367568587177,Mt
Current Commitments,Aviation,2024,WTW,sox,0.3478010332180216,Mt
Current Commitments,Aviation,2025,WTW,sox,0.3695590751156689,Mt
Current Commitments,Aviation,2026,WTW,sox,0.3744667761818612,Mt
Current Commitments,Aviation,2027,WTW,sox,0.3799368903871589,Mt
Current Commitments,Aviation,2028,WTW,sox,0.3856430237038352,Mt
Current Commitments,Aviation,2029,WTW,sox,0.3914651592970609,Mt
Current Commitments,Aviation,2030,WTW,sox,0.3974341635262357,Mt
Current Commitments,Aviation,2031,WTW,sox,0.4029372664674194,Mt
Current Commitments,Aviation,2032,WTW,sox,0.4085675605344699,Mt
Current Commitments,Aviation,2033,WTW,sox,0.4143331311098908,Mt
Current Commitments,Aviation,2034,WTW,sox,0.4202537984358143,Mt
Current Commitments,Aviation,2035,WTW,sox,0.426279691332687,Mt
Current Commitments,Aviation,2036,WTW,sox,0.4323852147859366,Mt
Current Commitments,Aviation,2037,WTW,sox,0.4384150180723817,Mt
Current Commitments,Aviation,2038,WTW,sox,0.444263878529652,Mt
Current Commitments,Aviation,2039,WTW,sox,0.4499265953922775,Mt
Current Commitments,Aviation,2040,WTW,sox,0.4556827566389232,Mt
Current Commitments,Aviation,2041,WTW,sox,0.4618179536203473,Mt
Current Commitments,Aviation,2042,WTW,sox,0.4680002377874111,Mt
Current Commitments,Aviation,2043,WTW,sox,0.4741519066395503,Mt
Current Commitments,Aviation,2044,WTW,sox,0.4801701746982854,Mt
Current Commitments,Aviation,2045,WTW,sox,0.4860168108302716,Mt
Current Commitments,Aviation,2046,WTW,sox,0.4915189322497124,Mt
Current Commitments,Aviation,2047,WTW,sox,0.4967937653027569,Mt
Current Commitments,Aviation,2048,WTW,sox,0.5018514852393609,Mt
Current Commitments,Aviation,2049,WTW,sox,0.507037436367497,Mt
Current Commitments,Aviation,2050,WTW,sox,0.5125866191289611,Mt
Current Commitments lower,Aviation,1940,WTW,sox,0.0107441860465116,Mt
Current Commitments lower,Aviation,1941,WTW,sox,0.0115813953488372,Mt
Current Commitments lower,Aviation,1942,WTW,sox,0.0125581395348837,Mt
Current Commitments lower,Aviation,1943,WTW,sox,0.0135348837209302,Mt
Current Commitments lower,Aviation,1944,WTW,sox,0.0146511627906976,Mt
Current Commitments lower,Aviation,1945,WTW,sox,0.0157674418604651,Mt
Current Commitments lower,Aviation,1946,WTW,sox,0.0171627906976744,Mt
Current Commitments lower,Aviation,1947,WTW,sox,0.0184186046511627,Mt
Current Commitments lower,Aviation,1948,WTW,sox,0.019953488372093,Mt
Current Commitments lower,Aviation,1949,WTW,sox,0.0214883720930232,Mt
Current Commitments lower,Aviation,1950,WTW,sox,0.0233023255813953,Mt
Current Commitments lower,Aviation,1951,WTW,sox,0.0251162790697674,Mt
Current Commitments lower,Aviation,1952,WTW,sox,0.0270697674418604,Mt
Current Commitments lower,Aviation,1953,WTW,sox,0.0293023255813953,Mt
Current Commitments lower,Aviation,1954,WTW,sox,0.0316744186046511,Mt
Current Commitments lower,Aviation,1955,WTW,sox,0.0341860465116279,Mt
Current Commitments lower,Aviation,1956,WTW,sox,0.0369767441860465,Mt
Current Commitments lower,Aviation,1957,WTW,sox,0.039906976744186,Mt
Current Commitments lower,Aviation,1958,WTW,sox,0.0431162790697674,Mt
Current Commitments lower,Aviation,1959,WTW,sox,0.0464651162790697,Mt
Current Commitments lower,Aviation,1960,WTW,sox,0.0502325581395348,Mt
Current Commitments lower,Aviation,1961,WTW,sox,0.0551162790697674,Mt
Current Commitments lower,Aviation,1962,WTW,sox,0.0606976744186046,Mt
Current Commitments lower,Aviation,1963,WTW,sox,0.0640465116279069,Mt
Current Commitments lower,Aviation,1964,WTW,sox,0.0669767441860465,Mt
Current Commitments lower,Aviation,1965,WTW,sox,0.0715813953488372,Mt
Current Commitments lower,Aviation,1966,WTW,sox,0.0775813953488372,Mt
Current Commitments lower,Aviation,1967,WTW,sox,0.0915348837209302,Mt
