timebounds,scenario,temp,scenario_ssp119,temp_ssp119,Avoided,Pollutant,Actual Pollutant,Sector,temp_zero,BAU_temp_attribution,Striving_temp_attribution
2075.0,ssp119_CO2 FFI_off-road_striving,1.9028277370824482,ssp119,1.910473092450782,0.007645355368333773,CO2,CO2 FFI,off-road,1.8911130384485213,0.019360054002260707,0.011714698633926934
2075.0,ssp119_CO2 FFI_on-road_striving,1.8222204482932614,ssp119,1.910473092450782,0.08825264415752065,CO2,CO2 FFI,on-road,1.7369458653800607,0.17352722707072132,0.08527458291320067
2075.0,ssp119_N2O_Aviation_striving,1.9104607562557265,ssp119,1.910473092450782,1.2336195055473453e-05,non-CO2,N2O,Aviation,1.9104523710967853,2.0721353996666636e-05,8.385158941193183e-06
2075.0,ssp119_N2O_Marine_striving,1.9105384696413625,ssp119,1.910473092450782,-6.537719058052893e-05,non-CO2,N2O,Marine,1.9100808841413677,0.0003922083094143325,0.0004575854999948614
2075.0,ssp119_N2O_off-road_striving,1.9104576045660127,ssp119,1.910473092450782,1.548788476934959e-05,non-CO2,N2O,off-road,1.9104356398235076,3.745262727439247e-05,2.1964742505042878e-05
2075.0,ssp119_N2O_on-road_striving,1.9099152244854145,ssp119,1.910473092450782,0.0005578679653674978,non-CO2,N2O,on-road,1.9094303394890701,0.001042752961711857,0.0004848849963443591
2075.0,ssp119_NOx_Aviation_striving,1.9109093995695485,ssp119,1.910473092450782,-0.0004363071187665213,non-CO2,NOx,Aviation,1.9123461225315543,-0.001873030080772331,-0.0014367229620058097
2075.0,ssp119_Sulfur_Aviation_striving,1.9106211609710892,ssp119,1.910473092450782,-0.00014806852030724293,non-CO2,Sulfur,Aviation,1.9110415305333919,-0.0005684380826098678,-0.0004203695623026249
2075.0,ssp119_contrails_Aviation_striving,1.9062310550793884,ssp119,1.910473092450782,0.004242037371393614,non-CO2,contrails,Aviation,1.902485149631577,0.007987942819204896,0.003745905447811282
2075.0,ssp119_striving,1.7719902063960558,ssp119,1.910473092450782,0.13848288605472625,,,Other,,,
2075.0,ssp119_zero_tra,1.642483268988581,ssp119,1.910473092450782,0.2679898234622009,,,Other,,,
2076.0,ssp119,1.9132802135207325,ssp119,1.9132802135207325,0.0,,,Other,,,
2076.0,ssp119_BC_Aviation_striving,1.9132613001859564,ssp119,1.9132802135207325,1.8913334776105017e-05,non-CO2,BC,Aviation,1.9132265829109552,5.3630609777366445e-05,3.471727500126143e-05
2076.0,ssp119_BC_Marine_striving,1.9131092588752292,ssp119,1.9132802135207325,0.0001709546455033184,non-CO2,BC,Marine,1.9130410434400773,0.0002391700806552155,6.82154351518971e-05
2076.0,ssp119_BC_off-road_striving,1.9129613004448494,ssp119,1.9132802135207325,0.00031891307588316486,non-CO2,BC,off-road,1.9126805471541592,0.0005996663665732704,0.00028075329069010557
2076.0,ssp119_BC_on-road_striving,1.9124571643145978,ssp119,1.9132802135207325,0.0008230492061347405,non-CO2,BC,on-road,1.9119009526566897,0.0013792608640428305,0.00055621165790809
2076.0,ssp119_CH4_Aviation_striving,1.9125169995028468,ssp119,1.9132802135207325,0.000763214017885705,non-CO2,CH4,Aviation,1.9121620358190012,0.0011181777017312822,0.0003549636838455772
2076.0,ssp119_CH4_Marine_striving,1.9128304896162396,ssp119,1.9132802135207325,0.000449723904492938,non-CO2,CH4,Marine,1.9120400119762002,0.0012402015445323045,0.0007904776400393665
2076.0,ssp119_CH4_off-road_striving,1.912499473269934,ssp119,1.9132802135207325,0.0007807402507984396,non-CO2,CH4,off-road,1.9117164967072613,0.0015637168134712276,0.000782976562672788
2076.0,ssp119_CH4_on-road_striving,1.9101273274590025,ssp119,1.9132802135207325,0.0031528860617300314,non-CO2,CH4,on-road,1.9070060107527205,0.006274202768012049,0.003121316706282018
2076.0,ssp119_CO2 FFI_Aviation_striving,1.8946957584296942,ssp119,1.9132802135207325,0.018584455091038343,CO2,CO2 FFI,Aviation,1.879656612405834,0.03362360111489848,0.01503914602386014
2076.0,ssp119_CO2 FFI_Marine_striving,1.9001723424504833,ssp119,1.9132802135207325,0.013107871070249244,CO2,CO2 FFI,Marine,1.891377749180505,0.021902464340227468,0.008794593269978224
2076.0,ssp119_CO2 FFI_off-road_striving,1.9056328790081576,ssp119,1.9132802135207325,0.007647334512574933,CO2,CO2 FFI,off-road,1.8939134703491063,0.019366743171626233,0.0117194086590513
2076.0,ssp119_CO2 FFI_on-road_striving,1.8250221063996288,ssp119,1.9132802135207325,0.08825810712110371,CO2,CO2 FFI,on-road,1.7397529797023252,0.1735272338184073,0.08526912669730358
2076.0,ssp119_N2O_Aviation_striving,1.9132679502946752,ssp119,1.9132802135207325,1.226322605729635e-05,non-CO2,N2O,Aviation,1.9132596169783926,2.0596542339879065e-05,8.333316282582715e-06
2076.0,ssp119_N2O_Marine_striving,1.9133451893339286,ssp119,1.9132802135207325,-6.49758131960887e-05,non-CO2,N2O,Marine,1.9128903461271083,0.0003898673936242325,0.0004548432068203212
2076.0,ssp119_N2O_off-road_striving,1.913264817610674,ssp119,1.9132802135207325,1.5395910058613183e-05,non-CO2,N2O,off-road,1.913242987762549,3.7225758183545565e-05,2.1829848124932383e-05
2076.0,ssp119_N2O_on-road_striving,1.912725673359554,ssp119,1.9132802135207325,0.0005545401611786183,non-CO2,N2O,on-road,1.9122437616286982,0.0010364518920342736,0.0004819117308556553
2076.0,ssp119_NOx_Aviation_striving,1.9136903131330487,ssp119,1.9132802135207325,-0.00041009961231619485,non-CO2,NOx,Aviation,1.9150463164553004,-0.0017661029345679147,-0.0013560033222517198
2076.0,ssp119_Sulfur_Aviation_striving,1.91342319840252,ssp119,1.9132802135207325,-0.00014298488178754454,non-CO2,Sulfur,Aviation,1.913832742338803,-0.0005525288180705523,-0.0004095439362830078
2076.0,ssp119_contrails_Aviation_striving,1.9091799713849256,ssp119,1.9132802135207325,0.004100242135806953,non-CO2,contrails,Aviation,1.9055009715047502,0.007779242015982346,0.003678999880175393
2076.0,ssp119_striving,1.775229958746857,ssp119,1.9132802135207325,0.13805025477387556,,,Other,,,
2076.0,ssp119_zero_tra,1.6459977519167865,ssp119,1.9132802135207325,0.267282461603946,,,Other,,,
2077.0,ssp119,1.9113662793566408,ssp119,1.9113662793566408,0.0,,,Other,,,
2077.0,ssp119_BC_Aviation_striving,1.9113479573254004,ssp119,1.9113662793566408,1.8322031240414205e-05,non-CO2,BC,Aviation,1.9113140026326787,5.2276723962130234e-05,3.395469272171603e-05
2077.0,ssp119_BC_Marine_striving,1.9111998306183624,ssp119,1.9113662793566408,0.0001664487382784241,non-CO2,BC,Marine,1.911132432979287,0.0002338463773539079,6.73976390754838e-05
2077.0,ssp119_BC_off-road_striving,1.911056638966022,ssp119,1.9113662793566408,0.0003096403906188705,non-CO2,BC,off-road,1.9107798896131092,0.0005863897435316456,0.00027674935291277514
2077.0,ssp119_BC_on-road_striving,1.9105662063395923,ssp119,1.9113662793566408,0.0008000730170485415,non-CO2,BC,on-road,1.910017131367157,0.0013491479894838232,0.0005490749724352817
2077.0,ssp119_CH4_Aviation_striving,1.910641183759417,ssp119,1.9113662793566408,0.0007250955972237794,non-CO2,CH4,Aviation,1.9103004975381936,0.0010657818184471868,0.0003406862212234074
2077.0,ssp119_CH4_Marine_striving,1.9109394421729882,ssp119,1.9113662793566408,0.0004268371836526619,non-CO2,CH4,Marine,1.9101844441682219,0.001181835188418967,0.0007549980047663052
2077.0,ssp119_CH4_off-road_striving,1.9106243584456535,ssp119,1.9113662793566408,0.0007419209109873481,non-CO2,CH4,off-road,1.9098732568085857,0.0014930225480551673,0.0007511016370678192
2077.0,ssp119_CH4_on-road_striving,1.908369707209201,ssp119,1.9113662793566408,0.0029965721474398688,non-CO2,CH4,on-road,1.9053808064836584,0.005985472872982456,0.002988900725542587
2077.0,ssp119_CO2 FFI_Aviation_striving,1.892778129410541,ssp119,1.9113662793566408,0.018588149946099808,CO2,CO2 FFI,Aviation,1.8777341281372397,0.03363215121940111,0.0150440012733013
2077.0,ssp119_CO2 FFI_Marine_striving,1.8982555600313327,ssp119,1.9113662793566408,0.013110719325308162,CO2,CO2 FFI,Marine,1.889456930153612,0.021909349203028894,0.008798629877720732
2077.0,ssp119_CO2 FFI_off-road_striving,1.9037172178921729,ssp119,1.9113662793566408,0.007649061464467977,CO2,CO2 FFI,off-road,1.8919931330399034,0.019373146316737477,0.0117240848522695
2077.0,ssp119_CO2 FFI_on-road_striving,1.82310530719882,ssp119,1.9113662793566408,0.08826097215782092,CO2,CO2 FFI,on-road,1.737841008960097,0.17352527039654375,0.08526429823872284
2077.0,ssp119_N2O_Aviation_striving,1.9113540900787662,ssp119,1.9113662793566408,1.2189277874607995e-05,non-CO2,N2O,Aviation,1.9113458086105723,2.047074606847943e-05,8.281468193871433e-06
2077.0,ssp119_N2O_Marine_striving,1.9114308505251763,ssp119,1.9113662793566408,-6.457116853542111e-05,non-CO2,N2O,Marine,1.9109787751604366,0.000387504196204258,0.00045207536473967913
2077.0,ssp119_N2O_off-road_striving,1.9113509765778354,ssp119,1.9113662793566408,1.5302778805459383e-05,non-CO2,N2O,off-road,1.9113292817854262,3.699757121466973e-05,2.169479240921035e-05
2077.0,ssp119_N2O_on-road_striving,1.9108151052255073,ssp119,1.9113662793566408,0.0005511741311334806,non-CO2,N2O,on-road,1.9103361686902323,0.001030110666408568,0.0004789365352750874
2077.0,ssp119_NOx_Aviation_striving,1.9117513087567488,ssp119,1.9113662793566408,-0.0003850294001079835,non-CO2,NOx,Aviation,1.9130308183819018,-0.0016645390252609804,-0.001279509625152997
2077.0,ssp119_Sulfur_Aviation_striving,1.9115046872790151,ssp119,1.9113662793566408,-0.0001384079223742951,non-CO2,Sulfur,Aviation,1.9119043858120768,-0.0005381064554359494,-0.00039969853306165426
2077.0,ssp119_contrails_Aviation_striving,1.9073938412421387,ssp119,1.9113662793566408,0.003972438114502097,non-CO2,contrails,Aviation,1.9037767385610596,0.007589540795581273,0.003617102681079176
2077.0,ssp119_striving,1.7737203241138615,ssp119,1.9113662793566408,0.13764595524277934,,,Other,,,
2077.0,ssp119_zero_tra,1.6447461273950748,ssp119,1.9113662793566408,0.2666201519615661,,,Other,,,
2078.0,ssp119,1.8933899529250655,ssp119,1.8933899529250655,0.0,,,Other,,,
2078.0,ssp119_BC_Aviation_striving,1.893372165262924,ssp119,1.8933899529250655,1.7787662141444116e-05,non-CO2,BC,Aviation,1.8933389087476866,5.1044177378889444e-05,3.325651523744533e-05
2078.0,ssp119_BC_Marine_striving,1.8932276021116965,ssp119,1.8933899529250655,0.00016235081336901658,non-CO2,BC,Marine,1.8931609776547926,0.00022897527027287978,6.66244569038632e-05
2078.0,ssp119_BC_off-road_striving,1.8930887149140265,ssp119,1.8933899529250655,0.0003012380110389845,non-CO2,BC,off-road,1.8928157109082897,0.0005742420167758056,0.00027300400573682104
2078.0,ssp119_BC_on-road_striving,1.892610727569561,ssp119,1.8933899529250655,0.0007792253555045647,non-CO2,BC,on-road,1.8920683659922986,0.0013215869327669605,0.0005423615772623958
2078.0,ssp119_CH4_Aviation_striving,1.8927007172845187,ssp119,1.8933899529250655,0.0006892356405467925,non-CO2,CH4,Aviation,1.892373417092705,0.00101653583236061,0.0003273001918138174
2078.0,ssp119_CH4_Marine_striving,1.8929846693446712,ssp119,1.8933899529250655,0.0004052835803942667,non-CO2,CH4,Marine,1.8922629871845364,0.0011269657405290623,0.0007216821601347956
2078.0,ssp119_CH4_off-road_striving,1.892684545184777,ssp119,1.8933899529250655,0.0007054077402885994,non-CO2,CH4,off-road,1.8919633447777688,0.0014266081472966707,0.0007212004070080713
2078.0,ssp119_CH4_on-road_striving,1.8905403675927892,ssp119,1.8933899529250655,0.0028495853322763054,non-CO2,CH4,on-road,1.887675714175868,0.00571423874919752,0.0028646534169212146
2078.0,ssp119_CO2 FFI_Aviation_striving,1.8747986223081223,ssp119,1.8933899529250655,0.01859133061694318,CO2,CO2 FFI,Aviation,1.859749763007877,0.033640189917188534,0.015048859300245354
2078.0,ssp119_CO2 FFI_Marine_striving,1.8802766779700697,ssp119,1.8933899529250655,0.013113274954995813,CO2,CO2 FFI,Marine,1.8714739830102078,0.02191596991485767,0.008802694959861856
2078.0,ssp119_CO2 FFI_off-road_striving,1.885739362818863,ssp119,1.8933899529250655,0.007650590106202504,CO2,CO2 FFI,off-road,1.8740106162459698,0.01937933667909575,0.011728746572893245
2078.0,ssp119_CO2 FFI_on-road_striving,1.8051280891071952,ssp119,1.8933899529250655,0.08826186381787027,CO2,CO2 FFI,on-road,1.7198678362219686,0.17352211670309692,0.08526025288522665
2078.0,ssp119_N2O_Aviation_striving,1.8933778383713604,ssp119,1.8933899529250655,1.2114553705089293e-05,non-CO2,N2O,Aviation,1.893369608734698,2.03441903674495e-05,8.229636662360207e-06
2078.0,ssp119_N2O_Marine_striving,1.893454116995076,ssp119,1.8933899529250655,-6.41640700105306e-05,non-CO2,N2O,Marine,1.8930048293900243,0.00038512353504116525,0.00044928760505169585
2078.0,ssp119_N2O_off-road_striving,1.8933747441915343,ssp119,1.8933899529250655,1.5208733531224539e-05,non-CO2,N2O,off-road,1.893353184536072,3.6768388993468903e-05,2.1559655462244365e-05
2078.0,ssp119_N2O_on-road_striving,1.8928421748710926,ssp119,1.8933899529250655,0.0005477780539728805,non-CO2,N2O,on-road,1.892366214033868,0.0010237388911975565,0.00047596083722467597
2078.0,ssp119_NOx_Aviation_striving,1.893751079141333,ssp119,1.8933899529250655,-0.0003611262162674933,non-CO2,NOx,Aviation,1.8949582442367798,-0.0015682913117143205,-0.0012071650954468272
2078.0,ssp119_Sulfur_Aviation_striving,1.8935242283295308,ssp119,1.8933899529250655,-0.0001342754044653116,non-CO2,Sulfur,Aviation,1.8939149454081465,-0.0005249924830810215,-0.0003907170786157099
2078.0,ssp119_contrails_Aviation_striving,1.8895330372182852,ssp119,1.8933899529250655,0.0038569157067802617,non-CO2,contrails,Aviation,1.8859733708254454,0.00741658209962015,0.0035596663928398886
2078.0,ssp119_striving,1.7561218016891158,ssp119,1.8933899529250655,0.1372681512359497,,,Other,,,
2078.0,ssp119_zero_tra,1.6273897822920773,ssp119,1.8933899529250655,0.2660001706329882,,,Other,,,
2079.0,ssp119,1.8802539456426663,ssp119,1.8802539456426663,0.0,,,Other,,,
2079.0,ssp119_BC_Aviation_striving,1.8802366423562444,ssp119,1.8802539456426663,1.7303286421910258e-05,non-CO2,BC,Aviation,1.8802040271638418,4.991847882451772e-05,3.261519240260746e-05
2079.0,ssp119_BC_Marine_striving,1.8800953334625312,ssp119,1.8802539456426663,0.00015861218013513145,non-CO2,BC,Marine,1.8800294420642156,0.00022450357845071878,6.589139831558732e-05
2079.0,ssp119_BC_off-road_striving,1.8799603447933206,ssp119,1.8802539456426663,0.00029360084934570985,non-CO2,BC,off-road,1.8796908553085494,0.0005630903341169446,0.0002694894847712348
2079.0,ssp119_BC_on-road_striving,1.8794936955819022,ssp119,1.8802539456426663,0.0007602500607641893,non-CO2,BC,on-road,1.8789576685034264,0.0012962771392399652,0.0005360270784757759
2079.0,ssp119_CH4_Aviation_striving,1.8795984081503692,ssp119,1.8802539456426663,0.0006555374922971868,non-CO2,CH4,Aviation,1.8792836533900443,0.0009702922526220181,0.0003147547603248313
2079.0,ssp119_CH4_Marine_striving,1.8798689348904747,ssp119,1.8802539456426663,0.00038501075219166125,non-CO2,CH4,Marine,1.879178513690863,0.001075431951803374,0.0006904211996117127
2079.0,ssp119_CH4_off-road_striving,1.8795828449516967,ssp119,1.8802539456426663,0.0006711006909696504,non-CO2,CH4,off-road,1.8788896812276255,0.0013642644150408945,0.000693163724071244
2079.0,ssp119_CH4_on-road_striving,1.8775424318196319,ssp119,1.8802539456426663,0.0027115138230344726,non-CO2,CH4,on-road,1.8747942935457902,0.005459652096876155,0.0027481382738416826
2079.0,ssp119_CO2 FFI_Aviation_striving,1.8616599375154221,ssp119,1.8802539456426663,0.01859400812724421,CO2,CO2 FFI,Aviation,1.8466062651332549,0.03364768050941147,0.01505367238216726
2079.0,ssp119_CO2 FFI_Marine_striving,1.8671384097413282,ssp119,1.8802539456426663,0.013115535901338182,CO2,CO2 FFI,Marine,1.8583316538030181,0.021922291839648222,0.00880675593831004
2079.0,ssp119_CO2 FFI_off-road_striving,1.8726020227415183,ssp119,1.8802539456426663,0.007651922901148023,CO2,CO2 FFI,off-road,1.8608686651215527,0.019385280521113657,0.011733357619965634
2079.0,ssp119_CO2 FFI_on-road_striving,1.7919931486100427,ssp119,1.8802539456426663,0.08826079703262368,CO2,CO2 FFI,on-road,1.7067364427202087,0.1735175029224576,0.08525670588983392
2079.0,ssp119_N2O_Aviation_striving,1.880241906419313,ssp119,1.8802539456426663,1.2039223353355055e-05,non-CO2,N2O,Aviation,1.8802337285776056,2.0217065060723627e-05,8.177841707368572e-06
2079.0,ssp119_N2O_Marine_striving,1.8803177008403147,ssp119,1.8802539456426663,-6.375519764834081e-05,non-CO2,N2O,Marine,1.8798712162068596,0.0003827294358067501,0.00044648463345509093
2079.0,ssp119_N2O_off-road_striving,1.8802388316689207,ssp119,1.8802539456426663,1.511397374565071e-05,non-CO2,N2O,off-road,1.8802174071628663,3.6538479800007906e-05,2.1424506054357195e-05
2079.0,ssp119_N2O_on-road_striving,1.8797095868266191,ssp119,1.8802539456426663,0.0005443588160471968,non-CO2,N2O,on-road,1.87923660113755,0.0010173445051162577,0.0004729856890690609
2079.0,ssp119_NOx_Aviation_striving,1.880592350379265,ssp119,1.8802539456426663,-0.0003384047365986298,non-CO2,NOx,Aviation,1.8817312240290807,-0.0014772783864143157,-0.001138873649815686
2079.0,ssp119_Sulfur_Aviation_striving,1.8803844786354016,ssp119,1.8802539456426663,-0.00013053299273524388,non-CO2,Sulfur,Aviation,1.88076697578423,-0.0005130301415636751,-0.0003824971488284312
2079.0,ssp119_contrails_Aviation_striving,1.8765017650045264,ssp119,1.8802539456426663,0.003752180638139979,non-CO2,contrails,Aviation,1.8729955670143676,0.007258378628298701,0.0035061979901587215
2079.0,ssp119_striving,1.7433395679027237,ssp119,1.8802539456426663,0.13691437773994264,,,Other,,,
2079.0,ssp119_zero_tra,1.6148353573044876,ssp119,1.8802539456426663,0.2654185883381788,,,Other,,,
2080.0,ssp119,1.8687240521129924,ssp119,1.8687240521129924,0.0,,,Other,,,
2080.0,ssp119_BC_Aviation_striving,1.8687071892161058,ssp119,1.8687240521129924,1.68628968866269e-05,non-CO2,BC,Aviation,1.868675165072924,4.8887040068335e-05,3.20241431817081e-05
2080.0,ssp119_BC_Marine_striving,1.8685688615760805,ssp119,1.8687240521129924,0.00015519053691193108,non-CO2,BC,Marine,1.8685036671378072,0.00022038497518517275,6.519443827324167e-05
2080.0,ssp119_BC_off-road_striving,1.8684374143508249,ssp119,1.8687240521129924,0.0002866377621675298,non-CO2,BC,off-road,1.8681712331317137,0.0005528189812786799,0.0002661812191111501
2080.0,ssp119_BC_on-road_striving,1.8679811272621876,ssp119,1.8687240521129924,0.0007429248508048492,non-CO2,BC,on-road,1.8674510952732417,0.0012729568397507052,0.000530031988945856
2080.0,ssp119_CH4_Aviation_striving,1.8681001498772924,ssp119,1.8687240521129924,0.0006239022356999691,non-CO2,CH4,Aviation,1.86779714901619,0.0009269030968024339,0.0003030008611024648
2080.0,ssp119_CH4_Marine_striving,1.8683580881066237,ssp119,1.8687240521129924,0.00036596400636867976,non-CO2,CH4,Marine,1.8676969806238193,0.001027071489173137,0.0006611074828044572
2080.0,ssp119_CH4_off-road_striving,1.8680851544196038,ssp119,1.8687240521129924,0.0006388976933886514,non-CO2,CH4,off-road,1.8674182687859877,0.001305783327004706,0.0006668856336160545
2080.0,ssp119_CH4_on-road_striving,1.8661421130744973,ssp119,1.8687240521129924,0.002581939038495129,non-CO2,CH4,on-road,1.8635031845568348,0.005220867556157582,0.0026389285176624533
2080.0,ssp119_CO2 FFI_Aviation_striving,1.850127821447854,ssp119,1.8687240521129924,0.01859623066513838,CO2,CO2 FFI,Aviation,1.8350693984859818,0.03365465362701059,0.015058422961872209
2080.0,ssp119_CO2 FFI_Marine_striving,1.85560652517513,ssp119,1.8687240521129924,0.0131175269378625,CO2,CO2 FFI,Marine,1.846795728264359,0.021928323848633413,0.008810796910770913
2080.0,ssp119_CO2 FFI_off-road_striving,1.8610709744358376,ssp119,1.8687240521129924,0.00765307767715484,CO2,CO2 FFI,off-road,1.849333069613779,0.01939098249921334,0.011737904822058498
2080.0,ssp119_CO2 FFI_on-road_striving,1.7804660822608067,ssp119,1.8687240521129924,0.0882579698521857,CO2,CO2 FFI,on-road,1.6952125491225436,0.17351150299044882,0.08525353313826312
2080.0,ssp119_N2O_Aviation_striving,1.8687120886789323,ssp119,1.8687240521129924,1.1963434060069389e-05,non-CO2,N2O,Aviation,1.8687039625815294,2.0089531463041155e-05,8.126097402971766e-06
2080.0,ssp119_N2O_Marine_striving,1.868787397262362,ssp119,1.8687240521129924,-6.334514936967572e-05,non-CO2,N2O,Marine,1.8683437266878686,0.0003803254251237842,0.0004436705744934599
2080.0,ssp119_N2O_off-road_striving,1.868709033435651,ssp119,1.8687240521129924,1.5018677341327447e-05,non-CO2,N2O,off-road,1.8686877440336882,3.630807930421476e-05,2.128940196288731e-05
2080.0,ssp119_N2O_on-road_striving,1.868183129706723,ssp119,1.8687240521129924,0.0005409224062693507,non-CO2,N2O,on-road,1.8677131175627226,0.001010934550269793,0.00047001214400044233
2080.0,ssp119_NOx_Aviation_striving,1.8690409164238813,ssp119,1.8687240521129924,-0.0003168643108888425,non-CO2,NOx,Aviation,1.8701154336441315,-0.0013913815311390465,-0.001074517220250204
2080.0,ssp119_Sulfur_Aviation_striving,1.8688511857571977,ssp119,1.8687240521129924,-0.0001271336442052462,non-CO2,Sulfur,Aviation,1.8692261354203084,-0.000502083307315937,-0.0003749496631106908
2080.0,ssp119_contrails_Aviation_striving,1.8650671138783852,ssp119,1.8687240521129924,0.003656938234607221,non-CO2,contrails,Aviation,1.861610850078125,0.007113202034867427,0.0034562638002602064
2080.0,ssp119_striving,1.7321413712921685,ssp119,1.8687240521129924,0.13658268082082392,,,Other,,,
2080.0,ssp119_zero_tra,1.6038517629836997,ssp119,1.8687240521129924,0.2648722891292927,,,Other,,,
2081.0,ssp119,1.8872534988314882,ssp119,1.8872534988314882,0.0,,,Other,,,
2081.0,ssp119_BC_Aviation_striving,1.887237037581275,ssp119,1.8872534988314882,1.6461250213151146e-05,non-CO2,BC,Aviation,1.8872055599829485,4.793884853970809e-05,3.1477598326556944e-05
2081.0,ssp119_BC_Marine_striving,1.8871014499570575,ssp119,1.8872534988314882,0.00015204887443065473,non-CO2,BC,Marine,1.8870369200005286,0.00021657883095960173,6.4529956528947e-05
2081.0,ssp119_BC_off-road_striving,1.8869732296806454,ssp119,1.8872534988314882,0.00028026915084278237,non-CO2,BC,off-road,1.8867101723301272,0.0005433265013610189,0.00026305735051823653
2081.0,ssp119_BC_on-road_striving,1.886526443328394,ssp119,1.8872534988314882,0.0007270555030942649,non-CO2,BC,on-road,1.886002102293464,0.0012513965380240855,0.0005243410349298205
2081.0,ssp119_CH4_Aviation_striving,1.8866592683365027,ssp119,1.8872534988314882,0.0005942304949855259,non-CO2,CH4,Aviation,1.8863672769371729,0.0008862218943153088,0.0002919913993297829
2081.0,ssp119_CH4_Marine_striving,1.8869054112568846,ssp119,1.8872534988314882,0.00034808757460358386,non-CO2,CH4,Marine,1.8862717755577119,0.0009817232737763248,0.000633635699172741
2081.0,ssp119_CH4_off-road_striving,1.8866448023837326,ssp119,1.8872534988314882,0.00060869644775563,non-CO2,CH4,off-road,1.8860025384404222,0.0012509603910659806,0.0006422639433103505
2081.0,ssp119_CH4_on-road_striving,1.884793056241357,ssp119,1.8872534988314882,0.0024604425901311178,non-CO2,CH4,on-road,1.8822564459956264,0.004997052835861826,0.0025366102457307083
2081.0,ssp119_CO2 FFI_Aviation_striving,1.868655507232994,ssp119,1.8872534988314882,0.01859799159849418,CO2,CO2 FFI,Aviation,1.8535924434331466,0.03366105539834163,0.015063063799847454
2081.0,ssp119_CO2 FFI_Marine_striving,1.8741342626506952,ssp119,1.8872534988314882,0.013119236180793026,CO2,CO2 FFI,Marine,1.8653194756958265,0.02193402313566173,0.008814786954868703
2081.0,ssp119_CO2 FFI_off-road_striving,1.8795994486347636,ssp119,1.8872534988314882,0.007654050196724604,CO2,CO2 FFI,off-road,1.86785709632394,0.01939640250754815,0.011742352310823545
2081.0,ssp119_CO2 FFI_on-road_striving,1.7990001778511273,ssp119,1.8872534988314882,0.08825332098036087,CO2,CO2 FFI,on-road,1.7137497342027077,0.17350376462878048,0.0852504436484196
2081.0,ssp119_N2O_Aviation_striving,1.8872416115265884,ssp119,1.8872534988314882,1.188730489976031e-05,non-CO2,N2O,Aviation,1.887233537108063,1.9961723425110378e-05,8.074418525350069e-06
2081.0,ssp119_N2O_Marine_striving,1.8873164332381147,ssp119,1.8872534988314882,-6.293440662652472e-05,non-CO2,N2O,Marine,1.8868755844640956,0.00037791436739254003,0.00044084877401906475
2081.0,ssp119_N2O_off-road_striving,1.8872385758406238,ssp119,1.8872534988314882,1.4922990864363328e-05,non-CO2,N2O,off-road,1.887217421455611,3.607737587718596e-05,2.115438501282263e-05
2081.0,ssp119_N2O_on-road_striving,1.886716025112775,ssp119,1.8872534988314882,0.0005374737187131551,non-CO2,N2O,on-road,1.8862489841608352,0.0010045146706529895,0.0004670409519398344
2081.0,ssp119_NOx_Aviation_striving,1.8875499916984333,ssp119,1.8872534988314882,-0.00029649286694510835,non-CO2,NOx,Aviation,1.8885639546718684,-0.0013104558403802535,-0.0010139629734351452
2081.0,ssp119_Sulfur_Aviation_striving,1.8873775351805138,ssp119,1.8872534988314882,-0.00012403634902558025,non-CO2,Sulfur,Aviation,1.8877455317753375,-0.0004920329438493631,-0.0003679965948237829
2081.0,ssp119_contrails_Aviation_striving,1.8836834397026097,ssp119,1.8872534988314882,0.0035700591288785333,non-CO2,contrails,Aviation,1.8802739599676745,0.006979538863813639,0.003409479734935106
2081.0,ssp119_striving,1.7509825636204712,ssp119,1.8872534988314882,0.13627093521101696,,,Other,,,
2081.0,ssp119_zero_tra,1.6228956740233869,ssp119,1.8872534988314882,0.2643578248081013,,,Other,,,
2082.0,ssp119,1.8757950766593388,ssp119,1.8757950766593388,0.0,,,Other,,,
2082.0,ssp119_BC_Aviation_striving,1.875778982669492,ssp119,1.8757950766593388,1.609398984681043e-05,non-CO2,BC,Aviation,1.8757480117496297,4.70649097090714e-05,3.097091986226097e-05
2082.0,ssp119_BC_Marine_striving,1.8756459198268753,ssp119,1.8757950766593388,0.00014915683246341516,non-CO2,BC,Marine,1.875582024188016,0.00021305247132286098,6.389563885944582e-05
2082.0,ssp119_BC_off-road_striving,1.875520647535689,ssp119,1.8757950766593388,0.0002744291236498331,non-CO2,BC,off-road,1.8752605453157078,0.0005345313436309063,0.0002601022199810732
2082.0,ssp119_BC_on-road_striving,1.87508259486047,ssp119,1.8757950766593388,0.000712481798868847,non-CO2,BC,on-road,1.8745636645443098,0.0012314121150289736,0.0005189303161601266
2082.0,ssp119_CH4_Aviation_striving,1.8752286587659037,ssp119,1.8757950766593388,0.0005664178934350339,non-CO2,CH4,Aviation,1.8749469777256258,0.0008480989337129596,0.00028168104027792573
2082.0,ssp119_CH4_Marine_striving,1.8754637550041933,ssp119,1.8757950766593388,0.00033132165514548895,non-CO2,CH4,Marine,1.8748558546215806,0.0009392220377582028,0.0006079003826127138
2082.0,ssp119_CH4_off-road_striving,1.8752146867898465,ssp119,1.8757950766593388,0.0005803898694922704,non-CO2,CH4,off-road,1.874595487243023,0.001199589416315705,0.0006191995468234346
