Scenario,Sector,Source,Species,Units,Year,ems
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2027,1.530044256
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2027,0.002660747
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2027,1.134906006
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2027,1.006
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2027,5.793
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2027,2.2720000000000002
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2027,0.133
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2027,1.078
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2027,6.513
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2027,2.5100000000000002
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2027,0.152
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2028,0.1633132195
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2028,1.62075155
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2028,0.00276805
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2028,0.9337377255
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2028,0.17049145000000002
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2028,0.05203434
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2028,0.123119165
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2028,1.51653698
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2028,0.0026997699999999998
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2028,0.7054681427999999
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2028,0.14548545000000002
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2028,0.051215519999999994
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2028,0.21541192215460403
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2028,1.817221525
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2028,0.003160148
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2028,1.33234803200984
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2028,0.17851076910000002
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2028,1.505922276
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2028,0.002618799
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2028,1.121531191
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2028,1.0210000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2028,5.501
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2028,2.196
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2028,0.127
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2028,1.125
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2028,6.539
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2028,2.531
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2028,0.154
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2029,0.16539456419999998
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2029,1.65598491
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2029,0.0028016399999999998
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2029,0.9443055933
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2029,0.18128312
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2029,0.052719709999999996
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2029,0.10825135740000001
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2029,1.52973219
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2029,0.0027239699999999996
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2029,0.6192403896
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2029,0.14652294
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2029,0.05187747
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2029,0.22012370749071103
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2029,1.856970289
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2029,0.003229271
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2029,1.3614909775674602
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2029,0.1755834468
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2029,1.481227296
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2029,0.002575854
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2029,1.10756114
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2029,1.0190000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2029,5.126
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2029,2.095
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2029,0.12
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2029,1.181
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2029,6.558
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2029,2.549
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2029,0.155
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2030,0.1674038031
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2030,1.69154979
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2030,0.0028338499999999997
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2030,0.9541924824
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2030,0.19261423
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2030,0.05339972
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2030,0.10135918270000001
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2030,1.54113225
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2030,0.0027455300000000004
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2030,0.5784370565000001
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2030,0.14731272
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2030,0.05255379
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2030,0.224984441855944
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2030,1.897975592
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2030,0.00330058
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2030,1.3915551903597
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2030,0.1720792877
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2030,1.451666103
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2030,0.002524447
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2030,1.089848165
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2030,0.968
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2030,4.635
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2030,1.956
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2030,0.11
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2030,1.243
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2030,6.567
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2030,2.563
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2030,0.157
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2031,0.1690730361
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2031,1.7247360600000001
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2031,0.00286015
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2031,0.9618175840000001
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2031,0.20417272
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2031,0.05399442
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2031,0.09410108298
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2031,1.54819826
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2031,0.00276012
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2031,0.5352359162
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2031,0.14758658
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2031,0.05318588
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2031,0.229867070620516
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2031,1.939165597
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2031,0.003372209
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2031,1.42175482258267
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2031,0.1648285132
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2031,1.390498349
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2031,0.002418077
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2031,1.048594706
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2031,0.9480000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2031,4.332
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2031,1.864
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2031,0.10400000000000001
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2031,1.31
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2031,6.57
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2031,2.58
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2031,0.158
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2032,0.1706195157
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2032,1.75771799
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2032,0.00288421
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2032,0.9683550897000001
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2032,0.21619356
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2032,0.054579989999999995
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2032,0.08664191378
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2032,1.55289356
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2032,0.00277147
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2032,0.4905567436
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2032,0.14749864999999998
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2032,0.05387816
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2032,0.234843066902095
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2032,1.981143253
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2032,0.003445208
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2032,1.45253194386146
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2032,0.1574535464
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2032,1.328282905
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2032,0.002309884
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2032,1.006630396
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2032,0.927
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2032,4.022
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2032,1.7570000000000001
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2032,0.096
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2032,1.3860000000000001
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2032,6.571
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2032,2.596
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2032,0.16
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2033,0.17235076659999998
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2033,1.79368604
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2033,0.00291121
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2033,0.9754650657999999
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2033,0.22907612
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2033,0.05526372
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2033,0.07914437678
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2033,1.5579984599999999
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2033,0.00278488
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2033,0.4453079559
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2033,0.14726701
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2033,0.05477902
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2033,0.23983470614777802
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2033,2.023252873
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2033,0.003518437
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2033,1.48340581871002
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2033,0.1499542704
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2033,1.265018784
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2033,0.002199868
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2033,0.963954522
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2033,0.898
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2033,3.702
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2033,1.6320000000000001
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2033,0.089
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2033,1.468
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2033,6.57
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2033,2.61
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2033,0.161
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2034,0.1744096506
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2034,1.83422198
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2034,0.00294355
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2034,0.9838385226
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2034,0.24306162
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2034,0.056103349999999996
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2034,0.07164111411
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2034,1.5648008400000002
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2034,0.00280307
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2034,0.3996725278
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2034,0.14694913
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2034,0.05600691
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2034,0.24493217987082203
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2034,2.066255316
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2034,0.003593218
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2034,1.51493429222806
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2034,0.1423382401
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2034,1.200769721
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2034,0.002088139
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2034,0.9206138274
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2034,0.86
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2034,3.372
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2034,1.489
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2034,0.081
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2034,1.556
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2034,6.565
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2034,2.621
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2034,0.162
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2035,0.17613519249999998
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2035,1.87242009
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2035,0.00297006
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2035,0.9896101787
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2035,0.25724967
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2035,0.05690101
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2035,0.06384051075
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2035,1.5674788899999998
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2035,0.0028161700000000002
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2035,0.35207506289999996
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2035,0.1459163
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2035,0.057448309999999995
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2035,0.250065010829261
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2035,2.109556034
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2035,0.003668518
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2035,1.54668145439862
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2035,0.1317144917
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2035,1.111147456
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2035,0.001932285
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2035,0.8588555358
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2035,0.8160000000000001
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2035,3.0420000000000003
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2035,1.33
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2035,0.073
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2035,1.651
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2035,6.557
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2035,2.629
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2035,0.164
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2036,0.1782629734
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2036,1.91606537
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2036,0.00300313
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2036,0.9967579628
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2036,0.27268614
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2036,0.05791222
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2036,0.056007554030000004
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2036,1.57285081
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2036,0.00283709
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2036,0.3041210771
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2036,0.14470125
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2036,0.05947324
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2036,0.255349181119885
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2036,2.154133456
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2036,0.003746038
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2036,1.5793646681088902
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2036,0.1208765822
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2036,1.019718523
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2036,0.001773291
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2036,0.7954134263
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2036,0.778
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2036,2.731
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2036,1.209
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2036,0.066
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2036,1.752
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2036,6.55
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2036,2.642
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2036,0.165
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2037,0.1804804975
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2037,1.961878
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2037,0.00303749
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2037,1.0033142910000001
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2037,0.28892879
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2037,0.059059980000000005
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2037,0.047969506630000006
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2037,1.57850223
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2037,0.00286236
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2037,0.25510961740000004
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2037,0.14294146
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2037,0.06215661
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2037,0.260725434672864
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2037,2.199487694
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2037,0.003824909
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2037,1.6126174276091498
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2037,0.1099730869
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2037,0.927736305
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2037,0.001613333
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2037,0.7316249914
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2037,0.731
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2037,2.428
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2037,1.084
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2037,0.058
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2037,1.861
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2037,6.547
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2037,2.6550000000000002
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2037,0.166
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2038,0.1831053312
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2038,2.01332855
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2038,0.00307847
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2038,1.010783238
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2038,0.30648282
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2038,0.06047861
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2038,0.0397228823
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2038,1.5877611699999998
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2038,0.00289908
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2038,0.2054651712
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2038,0.14076559
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2038,0.06583707000000001
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2038,0.266413822862584
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2038,2.24747511
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2038,0.003908359
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2038,1.64780077648824
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2038,0.09904739784000001
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2038,0.83556686
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2038,0.001453051
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2038,0.6677715326
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2038,0.68
Striving_on-road_TTW_co2,on-road,TTW,co2,Gt,2038,2.1350000000000002
Striving_on-road_WTT_co2,on-road,WTT,co2,Gt,2038,0.9550000000000001
Striving_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2038,0.052000000000000005
BAU_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2038,1.976
BAU_on-road_TTW_co2,on-road,TTW,co2,Gt,2038,6.549
BAU_on-road_WTT_co2,on-road,WTT,co2,Gt,2038,2.669
BAU_on-road_TTW_n2o,on-road,TTW,n2o,Mt,2038,0.167
BAU_Marine_WTT_co2,Marine,WTT,co2,Gt,2039,0.1856891611
BAU_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2039,2.06549353
BAU_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2039,0.00311852
BAU_Marine_TTW_co2,Marine,TTW,co2,Gt,2039,1.016365689
BAU_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2039,0.32458293
BAU_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2039,0.06205858
Striving_Marine_WTT_co2,Marine,WTT,co2,Gt,2039,0.03102820915
Striving_Marine_WTT_ch4,Marine,WTT,ch4,Mt,2039,1.59746811
Striving_Marine_WTT_n2o,Marine,WTT,n2o,Mt,2039,0.00294272
Striving_Marine_TTW_co2,Marine,TTW,co2,Gt,2039,0.15468326180000003
Striving_Marine_TTW_ch4,Marine,TTW,ch4,Mt,2039,0.13768222
Striving_Marine_TTW_n2o,Marine,TTW,n2o,Mt,2039,0.07064103999999999
BAU_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2039,0.27226994130937404
BAU_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2039,2.296877503
BAU_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2039,0.00399427
BAU_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2039,1.68402155670206
Striving_Aviation_WTT_co2,Aviation,WTT,co2,Gt,2039,0.08814169546
Striving_Aviation_WTT_ch4,Aviation,WTT,ch4,Mt,2039,0.743566023
Striving_Aviation_WTT_n2o,Aviation,WTT,n2o,Mt,2039,0.001293061
Striving_Aviation_TTW_co2,Aviation,TTW,co2,Gt,2039,0.6041289365
Striving_on-road_TTW_ch4,on-road,TTW,ch4,Mt,2039,0.62
